eta_LT_circular_H0,theta_LT_circular_H0,theta_rr_LT_circular_H0,eta_WNL_circular_H0,theta_WNL_circular_H0,theta_rr_WNL_circular_H0,eta_UR_circular_H0,theta_UR_circular_H0,theta_rr_UR_circular_H0,eta_LT_circular_H1,theta_LT_circular_H1,theta_rr_LT_circular_H1,eta_WNL_circular_H1,theta_WNL_circular_H1,theta_rr_WNL_circular_H1,eta_UR_circular_H1,theta_UR_circular_H1,theta_rr_UR_circular_H1,eta_LT_linear_H0,theta_LT_linear_H0,theta_rr_LT_linear_H0,eta_WNL_linear_H0,theta_WNL_linear_H0,theta_rr_WNL_linear_H0,eta_UR_linear_H0,theta_UR_linear_H0,theta_rr_UR_linear_H0,eta_LT_linear_H1,theta_LT_linear_H1,theta_rr_LT_linear_H1,eta_WNL_linear_H1,theta_WNL_linear_H1,theta_rr_WNL_linear_H1,eta_UR_linear_H1,theta_UR_linear_H1,theta_rr_UR_linear_H1
1.4087348,0.082347089,0.08234709,1.4087348,0.80203363,0.80203939,1.4087348,4.2461273,4.2477545,1.4087348,6.9761321,6.9758482,1.4087348,11.579452,11.526705,1.4087348,16.184604,13.320361,1.4087348,0.021381861,0.021381861,1.4087348,0.21341743,0.21341859,1.4087348,1.8588194,1.8599941,1.4087348,6.2860641,6.2859308,1.4087348,10.887544,10.868087,1.4087348,15.492677,13.263652
1.409735,0.082114763,0.082114764,1.409735,0.79988317,0.79988892,1.409735,4.2406336,4.2422606,1.409735,6.9762904,6.9760061,1.409735,11.579611,11.526785,1.409735,16.184763,13.319227,1.409735,0.024893997,0.024893998,1.409735,0.248308,0.24830935,1.409735,2.0885958,2.0898486,1.409735,6.2863539,6.2862201,1.409735,10.887835,10.868308,1.409735,15.492968,13.263564
1.4107351,0.081882999,0.081883,1.4107351,0.79773705,0.79774279,1.4107351,4.2351386,4.2367653,1.4107351,6.9764482,6.9761636,1.4107351,11.579769,11.526865,1.4107351,16.184921,13.318099,1.4107351,0.028361593,0.028361593,1.4107351,0.28268328,0.28268482,1.4107351,2.2969466,2.2982591,1.4107351,6.2866372,6.2865028,1.4107351,10.888119,10.868519,1.4107351,15.493252,13.263412
1.4117353,0.081651797,0.081651797,1.4117353,0.79559527,0.79560099,1.4117353,4.2296422,4.2312687,1.4117353,6.9766055,6.9763206,1.4117353,11.579927,11.526944,1.4117353,16.185078,13.316977,1.4117353,0.031781443,0.031781443,1.4117353,0.31650506,0.31650678,1.4117353,2.4864259,2.4877845,1.4117353,6.2869134,6.2867785,1.4117353,10.888397,10.868721,1.4117353,15.49353,13.263199
1.4127355,0.081421155,0.081421155,1.4127355,0.79345783,0.79346353,1.4127355,4.2241446,4.2257708,1.4127355,6.9767624,6.9764771,1.4127355,11.580084,11.527022,1.4127355,16.185235,13.315861,1.4127355,0.035150408,0.035150408,1.4127355,0.34973701,0.34973891,1.4127355,2.6593353,2.6607299,1.4127355,6.2871823,6.2870468,1.4127355,10.888666,10.868913,1.4127355,15.4938,13.262926
1.4137356,0.081191073,0.081191073,1.4137356,0.79132472,0.79133042,1.4137356,4.2186456,4.2202716,1.4137356,6.9769189,6.9766332,1.4137356,11.580241,11.527101,1.4137356,16.185392,13.314753,1.4137356,0.038465419,0.038465419,1.4137356,0.38234473,0.3823468,1.4137356,2.8176795,2.8191027,1.4137356,6.2874433,6.2873072,1.4137356,10.888928,10.869095,1.4137356,15.494062,13.262595
1.4147358,0.08096155,0.08096155,1.4147358,0.78919596,0.78920164,1.4147358,4.2131454,4.2147712,1.4147358,6.9770749,6.9767889,1.4147358,11.580397,11.527178,1.4147358,16.185548,13.313654,1.4147358,0.04172348,0.04172348,1.4147358,0.41429578,0.41429801,1.4147358,2.963176,2.964622,1.4147358,6.2876961,6.2875594,1.4147358,10.889182,10.869267,1.4147358,15.494315,13.262208
1.415736,0.080732585,0.080732586,1.415736,0.78707154,0.78707721,1.415736,4.2076439,4.2092695,1.415736,6.9772304,6.9769441,1.415736,11.580553,11.527255,1.415736,16.185704,13.312563,1.415736,0.044921669,0.044921669,1.415736,0.44555972,0.44556211,1.415736,3.0972859,3.0987506,1.415736,6.2879404,6.287803,1.415736,10.889427,10.869428,1.415736,15.49456,13.261769
1.4167361,0.080504178,0.080504179,1.4167361,0.78495146,0.78495711,1.4167361,4.2021412,4.2037665,1.4167361,6.9773855,6.9770988,1.4167361,11.580708,11.527332,1.4167361,16.18586,13.311481,1.4167361,0.04805714,0.04805714,1.4167361,0.47610807,0.47611062,1.4167361,3.2212501,3.22273,1.4167361,6.2881758,6.2880378,1.4167361,10.889664,10.869579,1.4167361,15.494797,13.26128
1.4177363,0.080276328,0.080276329,1.4177363,0.78283572,0.78284136,1.4177363,4.1966372,4.1982622,1.4177363,6.9775401,6.9772531,1.4177363,11.580863,11.527408,1.4177363,16.186015,13.31041,1.4177363,0.051127129,0.05112713,1.4177363,0.50591434,0.50591705,1.4177363,3.3361237,3.3376163,1.4177363,6.2884022,6.2882635,1.4177363,10.889891,10.869719,1.4177363,15.495024,13.260743
1.4187365,0.080049033,0.080049034,1.4187365,0.78072431,0.78072994,1.4187365,4.191132,4.1927567,1.4187365,6.9776943,6.9774069,1.4187365,11.581017,11.527484,1.4187365,16.186169,13.30935,1.4187365,0.054128954,0.054128954,1.4187365,0.53495398,0.53495683,1.4187365,3.4428068,3.44431,1.4187365,6.2886192,6.2884798,1.4187365,10.890109,10.869849,1.4187365,15.495242,13.260164
1.4197366,0.079822292,0.079822293,1.4197366,0.77861724,0.77862285,1.4197366,4.1856256,4.18725,1.4197366,6.977848,6.9775603,1.4197366,11.581171,11.527559,1.4197366,16.186323,13.308301,1.4197366,0.057060015,0.057060015,1.4197366,0.56320432,0.56320732,1.4197366,3.5420698,3.543582,1.4197366,6.2888267,6.2886865,1.4197366,10.890317,10.869969,1.4197366,15.49545,13.259544
1.4207368,0.079596105,0.079596106,1.4207368,0.7765145,0.7765201,1.4207368,4.1801179,4.1817421,1.4207368,6.9780013,6.9777133,1.4207368,11.581325,11.527634,1.4207368,16.186477,13.307265,1.4207368,0.0599178,0.0599178,1.4207368,0.59064458,0.59064771,1.4207368,3.6345757,3.6360954,1.4207368,6.2890245,6.2888836,1.4207368,10.890515,10.870078,1.4207368,15.495649,13.258888
1.421737,0.07937047,0.07937047,1.421737,0.77441609,0.77442167,1.421737,4.174609,4.1762329,1.421737,6.9781542,6.9778658,1.421737,11.581478,11.527709,1.421737,16.18663,13.306241,1.421737,0.062699885,0.062699885,1.421737,0.61725573,0.61725899,1.421737,3.720897,3.7224232,1.421737,6.2892126,6.2890709,1.421737,10.890704,10.870177,1.421737,15.495837,13.2582
1.4227371,0.079145385,0.079145386,1.4227371,0.77232199,0.77232756,1.4227371,4.1690988,4.1707224,1.4227371,6.9783066,6.9780178,1.4227371,11.581631,11.527782,1.4227371,16.186782,13.305231,1.4227371,0.065403936,0.065403936,1.4227371,0.6430205,0.64302389,1.4227371,3.8015307,3.8030626,1.4227371,6.2893907,6.2892483,1.4227371,10.890883,10.870266,1.4227371,15.496016,13.257484
1.4237373,0.078920849,0.07892085,1.4237373,0.77023221,0.77023777,1.4237373,4.1635874,4.1652108,1.4237373,6.9784585,6.9781694,1.4237373,11.581783,11.527856,1.4237373,16.186935,13.304234,1.4237373,0.068027712,0.068027713,1.4237373,0.66792326,0.66792678,1.4237373,3.8769103,3.878447,1.4237373,6.2895589,6.2894157,1.4237373,10.891052,10.870345,1.4237373,15.496185,13.256744
1.4247375,0.078696861,0.078696862,1.4247375,0.76814674,0.76815228,1.4247375,4.1580748,4.1596978,1.4247375,6.97861,6.9783206,1.4247375,11.581935,11.527929,1.4247375,16.187087,13.303252,1.4247375,0.070569065,0.070569066,1.4247375,0.69194999,0.69195362,1.4247375,3.9474152,3.9489561,1.4247375,6.2897172,6.2895732,1.4247375,10.891211,10.870414,1.4247375,15.496344,13.255983
1.4257376,0.07847342,0.078473421,1.4257376,0.76606557,0.7660711,1.4257376,4.152561,4.1541837,1.4257376,6.9787611,6.9784713,1.4257376,11.582086,11.528001,1.4257376,16.187238,13.302285,1.4257376,0.073025942,0.073025943,1.4257376,0.71508814,0.71509188,1.4257376,4.0133788,4.0149234,1.4257376,6.2898655,6.2897208,1.4257376,10.891359,10.870474,1.4257376,15.496493,13.255208
1.4267378,0.078250523,0.078250524,1.4267378,0.76398869,0.76399421,1.4267378,4.1470458,4.1486683,1.4267378,6.9789117,6.9786216,1.4267378,11.582237,11.528073,1.4267378,16.187389,13.301334,1.4267378,0.075396387,0.075396387,1.4267378,0.7373266,0.73733045,1.4267378,4.0750954,4.0766433,1.4267378,6.290004,6.2898585,1.4267378,10.891499,10.870525,1.4267378,15.496632,13.25442
1.427738,0.078028169,0.07802817,1.427738,0.7619161,0.7619216,1.427738,4.1415295,4.1431516,1.427738,6.9790619,6.9787714,1.427738,11.582388,11.528145,1.427738,16.187539,13.300399,1.427738,0.077678542,0.077678542,1.427738,0.75865561,0.75865956,1.427738,4.1328257,4.1343765,1.427738,6.2901328,6.2899865,1.427738,10.891628,10.870568,1.427738,15.496761,13.253626
1.4287381,0.077806357,0.077806358,1.4287381,0.75984779,0.75985327,1.4287381,4.1360118,4.1376336,1.4287381,6.9792116,6.9789208,1.4287381,11.582538,11.528216,1.4287381,16.187689,13.299481,1.4287381,0.079870647,0.079870648,1.4287381,0.77906667,0.77907072,1.4287381,4.1868011,4.1883545,1.4287381,6.290252,6.2901049,1.4287381,10.891747,10.870602,1.4287381,15.496881,13.252829
1.4297383,0.077585084,0.077585085,1.4297383,0.75778374,0.75778921,1.4297383,4.1304929,4.1321144,1.4297383,6.979361,6.9790698,1.4297383,11.582687,11.528286,1.4297383,16.187839,13.29858,1.4297383,0.081971045,0.081971045,1.4297383,0.79855245,0.79855659,1.4297383,4.2372278,4.2387835,1.4297383,6.2903617,6.2902139,1.4297383,10.891857,10.870628,1.4297383,15.496991,13.252033
1.4307385,0.077364349,0.07736435,1.4307385,0.75572395,0.75572941,1.4307385,4.1249727,4.1265939,1.4307385,6.9795098,6.9792183,1.4307385,11.582836,11.528357,1.4307385,16.187988,13.297697,1.4307385,0.083978178,0.083978179,1.4307385,0.81710676,0.81711099,1.4307385,4.28429,4.2858477,1.4307385,6.2904622,6.2903137,1.4307385,10.891958,10.870646,1.4307385,15.497092,13.251242
1.4317386,0.07714415,0.077144151,1.4317386,0.75366841,0.75367385,1.4317386,4.1194512,4.121072,1.4317386,6.9796583,6.9793664,1.4317386,11.582985,11.528426,1.4317386,16.188137,13.296832,1.4317386,0.085890592,0.085890592,1.4317386,0.83472441,0.83472872,1.4317386,4.3281525,4.329712,1.4317386,6.2905537,6.2904045,1.4317386,10.89205,10.870657,1.4317386,15.497184,13.25046
1.4327388,0.076924485,0.076924486,1.4327388,0.7516171,0.75162253,1.4327388,4.1139283,4.1155488,1.4327388,6.9798062,6.979514,1.4327388,11.583133,11.528496,1.4327388,16.188285,13.295985,1.4327388,0.087706934,0.087706935,1.4327388,0.85140118,0.85140557,1.4327388,4.3689632,4.3705243,1.4327388,6.2906365,6.2904866,1.4327388,10.892133,10.870662,1.4327388,15.497267,13.249691
1.433739,0.076705352,0.076705352,1.433739,0.74957001,0.74957543,1.433739,4.1084041,4.1100243,1.433739,6.9799538,6.9796612,1.433739,11.583281,11.528564,1.433739,16.188433,13.295158,1.433739,0.089425957,0.089425958,1.433739,0.86713375,0.86713821,1.433739,4.406855,4.4084175,1.433739,6.2907109,6.2905603,1.433739,10.892208,10.870661,1.433739,15.497341,13.248939
1.4347391,0.076486748,0.076486749,1.4347391,0.74752714,0.74753254,1.4347391,4.1028785,4.1044983,1.4347391,6.9801009,6.979808,1.4347391,11.583428,11.528633,1.4347391,16.18858,13.29435,1.4347391,0.091046517,0.091046518,1.4347391,0.88191962,0.88192414,1.4347391,4.4419473,4.4435111,1.4347391,6.2907773,6.2906259,1.4347391,10.892275,10.870654,1.4347391,15.497408,13.248206
1.4357393,0.076268673,0.076268674,1.4357393,0.74548846,0.74549385,1.4357393,4.0973515,4.098971,1.4357393,6.9802476,6.9799543,1.4357393,11.583575,11.5287,1.4357393,16.188727,13.293563,1.4357393,0.092567575,0.092567575,1.4357393,0.89575705,0.89576164,1.4357393,4.4743479,4.4759128,1.4357393,6.2908359,6.2906839,1.4357393,10.892333,10.870642,1.4357393,15.497467,13.247496
1.4367395,0.076051123,0.076051124,1.4367395,0.74345397,0.74345935,1.4367395,4.0918232,4.0934423,1.4367395,6.9803939,6.9801003,1.4367395,11.583722,11.528768,1.4367395,16.188874,13.292795,1.4367395,0.093988196,0.093988197,1.4367395,0.90864501,0.90864966,1.4367395,4.5041535,4.5057195,1.4367395,6.2908872,6.2907346,1.4367395,10.892385,10.870625,1.4367395,15.497518,13.246811
1.4377396,0.075834097,0.075834097,1.4377396,0.74142365,0.74142901,1.4377396,4.0862933,4.0879121,1.4377396,6.9805397,6.9802457,1.4377396,11.583868,11.528835,1.4377396,16.18902,13.292048,1.4377396,0.095307553,0.095307554,1.4377396,0.92058312,0.92058782,1.4377396,4.5314516,4.5330185,1.4377396,6.2909316,6.2907783,1.4377396,10.892429,10.870605,1.4377396,15.497563,13.246155
1.4387398,0.075617592,0.075617592,1.4387398,0.73939748,0.73940283,1.4387398,4.080762,4.0823805,1.4387398,6.9806851,6.9803908,1.4387398,11.584014,11.528901,1.4387398,16.189165,13.291323,1.4387398,0.096524923,0.096524923,1.4387398,0.93157161,0.93157636,1.4387398,4.5563209,4.5578886,1.4387398,6.2909695,6.2908157,1.4387398,10.892468,10.870581,1.4387398,15.497601,13.245529
1.43974,0.075401605,0.075401606,1.43974,0.73737546,0.7373808,1.43974,4.0752293,4.0768473,1.43974,6.9808301,6.9805354,1.43974,11.584159,11.528967,1.43974,16.189311,13.290619,1.43974,0.097639687,0.097639688,1.43974,0.94161126,0.94161605,1.43974,4.5788322,4.5804006,1.43974,6.2910014,6.290847,1.43974,10.8925,10.870554,1.43974,15.497633,13.244936
1.4407401,0.075186136,0.075186137,1.4407401,0.73535756,0.73536289,1.4407401,4.069695,4.0713127,1.4407401,6.9809747,6.9806796,1.4407401,11.584304,11.529033,1.4407401,16.189456,13.289936,1.4407401,0.098651335,0.098651335,1.4407401,0.95070337,0.9507082,1.4407401,4.599049,4.600618,1.4407401,6.2910278,6.2908729,1.4407401,10.892526,10.870525,1.4407401,15.497659,13.244377
1.4417403,0.074971181,0.074971181,1.4417403,0.73334378,0.73334908,1.4417403,4.0641591,4.0657764,1.4417403,6.9811188,6.9808234,1.4417403,11.584448,11.529098,1.4417403,16.1896,13.289276,1.4417403,0.099559459,0.099559459,1.4417403,0.95884972,0.95885459,1.4417403,4.6170284,4.6185979,1.4417403,6.2910491,6.2908937,1.4417403,10.892547,10.870495,1.4417403,15.497681,13.243853
1.4427405,0.074756737,0.074756738,1.4427405,0.73133408,0.73133938,1.4427405,4.0586216,4.0602386,1.4427405,6.9812625,6.9809667,1.4427405,11.584592,11.529163,1.4427405,16.189744,13.288638,1.4427405,0.10036376,0.10036376,1.4427405,0.96605253,0.96605743,1.4427405,4.6328213,4.6343913,1.4427405,6.2910659,6.29091,1.4427405,10.892564,10.870464,1.4427405,15.497698,13.243365
1.4437406,0.074542803,0.074542804,1.4437406,0.72932846,0.72933375,1.4437406,4.0530826,4.0546992,1.4437406,6.9814058,6.9811097,1.4437406,11.584736,11.529227,1.4437406,16.189887,13.288022,1.4437406,0.10106404,0.10106404,1.4437406,0.97231445,0.97231937,1.4437406,4.646473,4.6480435,1.4437406,6.2910787,6.2909223,1.4437406,10.892577,10.870432,1.4437406,15.49771,13.242915
1.4447408,0.074329376,0.074329377,1.4447408,0.72732691,0.72733218,1.4447408,4.0475418,4.0491581,1.4447408,6.9815486,6.9812522,1.4447408,11.584879,11.529291,1.4447408,16.190031,13.28743,1.4447408,0.1016602,0.1016602,1.4447408,0.9776385,0.97764345,1.4447408,4.6580237,4.6595944,1.4447408,6.291088,6.2909312,1.4447408,10.892586,10.8704,1.4447408,15.49772,13.242502
1.445741,0.074116454,0.074116454,1.445741,0.72532939,0.72533465,1.445741,4.0419994,4.0436153,1.445741,6.981691,6.9813942,1.445741,11.585022,11.529354,1.445741,16.190173,13.28686,1.445741,0.10215226,0.10215226,1.445741,0.98202809,0.98203306,1.445741,4.6675084,4.6690795,1.445741,6.2910944,6.2909373,1.445741,10.892593,10.870369,1.445741,15.497726,13.242127
1.4467411,0.073904033,0.073904034,1.4467411,0.7233359,0.72334114,1.4467411,4.0364553,4.0380707,1.4467411,6.981833,6.9815359,1.4467411,11.585164,11.529417,1.4467411,16.190316,13.286314,1.4467411,0.10254034,0.10254034,1.4467411,0.98548698,0.98549196,1.4467411,4.6749578,4.6765291,1.4467411,6.2910984,6.2909409,1.4467411,10.892597,10.87034,1.4467411,15.49773,13.241788
1.4477413,0.073692111,0.073692112,1.4477413,0.72134642,0.72135165,1.4477413,4.0309093,4.0325244,1.4477413,6.9819746,6.9816771,1.4477413,11.585306,11.52948,1.4477413,16.190457,13.285791,1.4477413,0.10282464,0.10282464,1.4477413,0.98801925,0.98802424,1.4477413,4.680398,4.6819695,1.4477413,6.2911005,6.2909428,1.4477413,10.892599,10.870312,1.4477413,15.497732,13.241486
1.4487415,0.073480686,0.073480687,1.4487415,0.71936092,0.71936614,1.4487415,4.0253616,4.0269763,1.4487415,6.9821158,6.9818179,1.4487415,11.585447,11.529542,1.4487415,16.190599,13.285291,1.4487415,0.10300549,0.10300549,1.4487415,0.98962932,0.98963432,1.4487415,4.6838511,4.6854227,1.4487415,6.2911014,6.2909434,1.4487415,10.8926,10.870287,1.4487415,15.497733,13.241218
1.4497416,0.073269756,0.073269756,1.4497416,0.7173794,0.7173846,1.4497416,4.019812,4.0214263,1.4497416,6.9822565,6.9819583,1.4497416,11.585588,11.529604,1.4497416,16.19074,13.284815,1.4497416,0.10308331,0.10308331,1.4497416,0.99032194,0.99032694,1.4497416,4.6853352,4.6869068,1.4497416,6.2911016,6.2909434,1.4497416,10.8926,10.870265,1.4497416,15.497733,13.240985
1.4507418,0.073059316,0.073059317,1.4507418,0.71540182,0.71540701,1.4507418,4.0142605,4.0158744,1.4507418,6.9823969,6.9820983,1.4507418,11.585729,11.529665,1.4507418,16.19088,13.284363,1.4507418,0.10305861,0.10305861,1.4507418,0.99010214,0.99010714,1.4507418,4.6848643,4.6864359,1.4507418,6.2911017,6.2909432,1.4507418,10.8926,10.870246,1.4507418,15.497734,13.240784
1.451742,0.072849365,0.072849366,1.451742,0.71342818,0.71343335,1.451742,4.0087071,4.0103206,1.451742,6.9825368,6.9822379,1.451742,11.585869,11.529725,1.451742,16.191021,13.283935,1.451742,0.10293202,0.10293202,1.451742,0.98897529,0.98898028,1.451742,4.682449,4.6840205,1.451742,6.2911021,6.2909435,1.451742,10.892601,10.870232,1.451742,15.497734,13.240613
1.4527421,0.0726399,0.072639901,1.4527421,0.71145844,0.7114636,1.4527421,4.0031517,4.0047648,1.4527421,6.9826763,6.982377,1.4527421,11.586009,11.529786,1.4527421,16.19116,13.283531,1.4527421,0.10270424,0.10270424,1.4527421,0.98694705,0.98695204,1.4527421,4.6780959,4.6796673,1.4527421,6.2911035,6.2909448,1.4527421,10.892602,10.870222,1.4527421,15.497735,13.240469
1.4537423,0.072430919,0.07243092,1.4537423,0.7094926,0.70949775,1.4537423,3.9975943,3.9992069,1.4537423,6.9828154,6.9825158,1.4537423,11.586148,11.529846,1.4537423,16.1913,13.28315,1.4537423,0.10237609,0.1023761,1.4537423,0.98402343,0.98402841,1.4537423,4.6718084,4.6733795,1.4537423,6.2911063,6.2909475,1.4537423,10.892605,10.870217,1.4537423,15.497738,13.240352
1.4547425,0.072222418,0.072222419,1.4547425,0.70753063,0.70753577,1.4547425,3.9920348,3.993647,1.4547425,6.982954,6.9826541,1.4547425,11.586287,11.529905,1.4547425,16.191439,13.282794,1.4547425,0.10194848,0.10194848,1.4547425,0.98021074,0.9802157,1.4547425,4.6635858,4.6651567,1.4547425,6.2911112,6.2909524,1.4547425,10.89261,10.870217,1.4547425,15.497743,13.240257
1.4557426,0.072014395,0.072014395,1.4557426,0.70557252,0.70557764,1.4557426,3.9864732,3.988085,1.4557426,6.9830923,6.982792,1.4557426,11.586425,11.529964,1.4557426,16.191577,13.282462,1.4557426,0.1014224,0.10142241,1.4557426,0.97551563,0.97552056,1.4557426,4.6534242,4.6549949,1.4557426,6.2911186,6.2909598,1.4557426,10.892617,10.870223,1.4557426,15.497751,13.240182
1.4567428,0.071806847,0.071806847,1.4567428,0.70361823,0.70362334,1.4567428,3.9809094,3.9825208,1.4567428,6.9832301,6.9829295,1.4567428,11.586563,11.530023,1.4567428,16.191715,13.282153,1.4567428,0.10079895,0.10079895,1.4567428,0.96994508,0.96994999,1.4567428,4.641316,4.6428863,1.4567428,6.291129,6.2909702,1.4567428,10.892628,10.870236,1.4567428,15.497761,13.240123
1.457743,0.071599771,0.071599772,1.457743,0.70166776,0.70167285,1.457743,3.9753434,3.9769543,1.457743,6.9833676,6.9830666,1.457743,11.586701,11.530081,1.457743,16.191853,13.281869,1.457743,0.10007931,0.10007931,1.457743,0.96350646,0.96351134,1.457743,4.6272498,4.6288197,1.457743,6.2911429,6.2909842,1.457743,10.892642,10.870255,1.457743,15.497775,13.240079
1.4587431,0.071393165,0.071393165,1.4587431,0.69972107,0.69972615,1.4587431,3.9697751,3.9713856,1.4587431,6.9835046,6.9832032,1.4587431,11.586838,11.530139,1.4587431,16.19199,13.281608,1.4587431,0.099264734,0.099264735,1.4587431,0.95620749,0.95621234,1.4587431,4.6112106,4.61278,1.4587431,6.2911608,6.2910022,1.4587431,10.89266,10.870281,1.4587431,15.497793,13.240044
1.4597433,0.071187025,0.071187026,1.4597433,0.69777816,0.69778322,1.4597433,3.9642045,3.9658146,1.4597433,6.9836412,6.9833395,1.4597433,11.586975,11.530196,1.4597433,16.192127,13.281372,1.4597433,0.098356597,0.098356597,1.4597433,0.9480563,0.94806111,1.4597433,4.5931795,4.5947483,1.4597433,6.2911832,6.2910246,1.4597433,10.892682,10.870314,1.4597433,15.497815,13.240015
1.4607435,0.07098135,0.07098135,1.4607435,0.69583899,0.69584404,1.4607435,3.9586315,3.9602412,1.4607435,6.9837774,6.9834754,1.4607435,11.587112,11.530253,1.4607435,16.192264,13.281158,1.4607435,0.097356334,0.097356335,1.4607435,0.93906143,0.9390662,1.4607435,4.5731337,4.5747018,1.4607435,6.2912103,6.2910519,1.4607435,10.892709,10.870354,1.4607435,15.497843,13.23999
1.4617436,0.070776135,0.070776136,1.4617436,0.69390355,0.69390859,1.4617436,3.9530561,3.9546654,1.4617436,6.9839132,6.9836108,1.4617436,11.587248,11.530309,1.4617436,16.1924,13.280969,1.4617436,0.096265471,0.096265472,1.4617436,0.92923186,0.92923659,1.4617436,4.5510459,4.5526134,1.4617436,6.2912427,6.2910845,1.4617436,10.892742,10.870402,1.4617436,15.497875,13.239963
1.4627438,0.07057138,0.07057138,1.4627438,0.69197182,0.69197685,1.4627438,3.9474783,3.9490871,1.4627438,6.9840486,6.9837459,1.4627438,11.587383,11.530365,1.4627438,16.192535,13.280803,1.4627438,0.095085615,0.095085616,1.4627438,0.91857704,0.91858173,1.4627438,4.526885,4.5284517,1.4627438,6.2912807,6.2911227,1.4627438,10.89278,10.870458,1.4627438,15.497913,13.239933
1.463744,0.070367079,0.07036708,1.463744,0.69004378,0.69004879,1.463744,3.9418979,3.9435063,1.463744,6.9841836,6.9838805,1.463744,11.587519,11.530421,1.463744,16.19267,13.28066,1.463744,0.093818451,0.093818451,1.463744,0.9071069,0.90711153,1.463744,4.5006148,4.5021806,1.463744,6.2913247,6.2911669,1.463744,10.892824,10.870522,1.463744,15.497957,13.239894
1.4647441,0.070163232,0.070163233,1.4647441,0.68811941,0.68812441,1.4647441,3.936315,3.9379229,1.4647441,6.9843182,6.9840147,1.4647441,11.587654,11.530476,1.4647441,16.192805,13.28054,1.4647441,0.092465742,0.092465742,1.4647441,0.89483189,0.89483647,1.4647441,4.4721946,4.4737594,1.4647441,6.291375,6.2912175,1.4647441,10.892875,10.870595,1.4647441,15.498008,13.239843
1.4657443,0.069959835,0.069959836,1.4657443,0.68619868,0.68620366,1.4657443,3.9307294,3.9323369,1.4657443,6.9844524,6.9841486,1.4657443,11.587788,11.530531,1.4657443,16.19294,13.280443,1.4657443,0.091029325,0.091029326,1.4657443,0.881763,0.88176752,1.4657443,4.4415782,4.4431419,1.4657443,6.2914319,6.2912746,1.4657443,10.892932,10.870675,1.4657443,15.498065,13.239777
1.4667445,0.069756886,0.069756886,1.4667445,0.68428157,0.68428654,1.4667445,3.9251411,3.9267482,1.4667445,6.9845862,6.984282,1.4667445,11.587922,11.530585,1.4667445,16.193074,13.280369,1.4667445,0.089511112,0.089511113,1.4667445,0.8679118,0.86791626,1.4667445,4.408714,4.4102764,1.4667445,6.2914956,6.2913386,1.4667445,10.892996,10.870764,1.4667445,15.498129,13.239692
1.4677446,0.069554381,0.069554381,1.4677446,0.68236807,0.68237303,1.4677446,3.9195501,3.9211568,1.4677446,6.9847196,6.984415,1.4677446,11.588056,11.530639,1.4677446,16.193207,13.280317,1.4677446,0.087913084,0.087913084,1.4677446,0.85329048,0.85329487,1.4677446,4.3735443,4.3751054,1.4677446,6.2915664,6.2914098,1.4677446,10.893067,10.870861,1.4677446,15.4982,13.239585
1.4687448,0.069352318,0.069352319,1.4687448,0.68045815,0.6804631,1.4687448,3.9139563,3.9155625,1.4687448,6.9848526,6.9845476,1.4687448,11.588189,11.530693,1.4687448,16.193341,13.280287,1.4687448,0.086237289,0.08623729,1.4687448,0.83791183,0.83791616,1.4687448,4.3360051,4.3375647,1.4687448,6.2916445,6.2914882,1.4687448,10.893145,10.870966,1.4687448,15.498278,13.239452
1.469745,0.069150695,0.069150695,1.469745,0.6785518,0.67855673,1.469745,3.9083597,3.9099654,1.469745,6.9849851,6.9846799,1.469745,11.588322,11.530746,1.469745,16.193473,13.280279,1.469745,0.084485844,0.084485844,1.469745,0.82178934,0.82179359,1.469745,4.2960251,4.297583,1.469745,6.2917301,6.2915741,1.469745,10.893231,10.871079,1.469745,15.498364,13.23929
1.4707451,0.068949508,0.068949508,1.4707451,0.67664899,0.67665391,1.4707451,3.9027602,3.9043655,1.4707451,6.9851173,6.9848117,1.4707451,11.588454,11.530799,1.4707451,16.193606,13.280292,1.4707451,0.082660926,0.082660926,1.4707451,0.80493719,0.80494136,1.4707451,4.2535253,4.2550814,1.4707451,6.2918232,6.2916676,1.4707451,10.893324,10.871201,1.4707451,15.498458,13.239097
1.4717453,0.068748755,0.068748756,1.4717453,0.6747497,0.67475461,1.4717453,3.8971577,3.8987625,1.4717453,6.9852491,6.9849431,1.4717453,11.588586,11.530851,1.4717453,16.193738,13.280326,1.4717453,0.080764775,0.080764776,1.4717453,0.78737026,0.78737435,1.4717453,4.2084183,4.2099724,1.4717453,6.2919241,6.2917688,1.4717453,10.893426,10.871331,1.4717453,15.498559,13.23887
1.4727455,0.068548434,0.068548434,1.4727455,0.67285392,0.67285881,1.4727455,3.8915522,3.8931566,1.4727455,6.9853805,6.9850742,1.4727455,11.588718,11.530903,1.4727455,16.19387,13.280382,1.4727455,0.078799689,0.07879969,1.4727455,0.76910423,0.76910823,1.4727455,4.1606074,4.1621592,1.4727455,6.2920328,6.2918779,1.4727455,10.893535,10.871468,1.4727455,15.498668,13.238605
