x_fwd_H0,y_fwd_H0,x_fwd_H1,y_fwd_H1,x_fwd_H2,y_fwd_H2,x_fwd_H3.5,y_fwd_H3.5,x_fwd_H5,y_fwd_H5,x_back_H0,y_back_H0,x_back_H1,y_back_H1,x_back_H2,y_back_H2,x_back_H3.5,y_back_H3.5,x_back_H5,y_back_H5
-0.010045778,-0.054587207,0.16008221,-0.075367896,0.035800081,0.038927999,0.011993686,0.018142546,0.0070639627,0.011677885,-0.00050355092,-0.0027362181,-0.00045893498,-0.002854769,-0.00042523523,-0.0029751178,-0.00039701774,-0.0031920097,-0.00036353152,-0.0034910784
-0.009120511,-0.055054076,0.16240432,-0.072794585,0.035240958,0.039800618,0.011711302,0.018457863,0.0068793448,0.011868279,-0.00045717135,-0.0027596202,-0.0004098461,-0.0028785817,-0.00037320924,-0.0029992746,-0.0003400387,-0.003216631,-0.00030059576,-0.0035160499
-0.0081819604,-0.055505942,0.16469064,-0.070162826,0.034662333,0.040666789,0.011421521,0.018769305,0.0066901849,0.012056057,-0.00041012591,-0.0027822702,-0.00036006923,-0.0029015956,-0.00032047252,-0.0030225803,-0.0002823139,-0.0032403106,-0.00023687861,-0.0035399702
-0.0072303451,-0.055942479,0.16693986,-0.067472978,0.034064239,0.041526102,0.011124386,0.019076709,0.0064965146,0.012241119,-0.0003624256,-0.0028041519,-0.00030961612,-0.0029237939,-0.00026703769,-0.0030450174,-0.00022385749,-0.0032630297,-0.00017239607,-0.0035628192
-0.006265892,-0.056363366,0.16915066,-0.064725433,0.033446716,0.042378146,0.01081994,0.019379915,0.0062983683,0.012423362,-0.00031408178,-0.0028252492,-0.00025849891,-0.0029451596,-0.00021291778,-0.0030665683,-0.00016468403,-0.0032847697,-0.00010716463,-0.0035845772
-0.005288835,-0.056768283,0.17132171,-0.061920608,0.03280981,0.043222508,0.010508233,0.01967876,0.0060957823,0.012602687,-0.00026510618,-0.0028455459,-0.00020673013,-0.0029656762,-0.0001581262,-0.0030872158,-0.00010480853,-0.0033055123,-4.1201206e-05,-0.0036052248
-0.0042994153,-0.057156913,0.17345171,-0.059058947,0.032153579,0.044058776,0.010189316,0.019973084,0.0058887953,0.012778992,-0.0002155109,-0.0028650262,-0.00015432268,-0.0029853272,-0.00010267679,-0.0031069427,-4.4246405e-05,-0.0033252394,2.5476806e-05,-0.0036247425
-0.0032978815,-0.057528943,0.17553934,-0.056140924,0.031478086,0.044886534,0.009863244,0.020262727,0.0056774481,0.012952179,-0.00016530839,-0.0028836745,-0.00010128985,-0.0030040963,-4.6583736e-05,-0.0031257321,1.6986496e-05,-0.0033439329,9.2851571e-05,-0.0036431115
-0.0022844893,-0.057884063,0.17758328,-0.05316704,0.030783406,0.04570537,0.009530076,0.020547528,0.0054617837,0.013122148,-0.00011451146,-0.0029014751,-4.7645296e-05,-0.0030219673,1.0138342e-05,-0.0031435673,7.8873909e-05,-0.0033615751,0.0001609048,-0.0036603128
-0.0012595014,-0.058221966,0.17958222,-0.050137824,0.030069618,0.046514866,0.0091898737,0.020827328,0.0052418473,0.013288801,-6.31333e-05,-0.0029184127,6.5969571e-06,-0.0030389243,6.7474454e-05,-0.0031604316,0.00014139915,-0.0033781486,0.00022961775,-0.003676328
-0.00022318795,-0.058542349,0.18153486,-0.047053833,0.029336814,0.047314608,0.0088427025,0.021101968,0.0050176859,0.013452041,-1.1187436e-05,-0.0029344721,6.1422501e-05,-0.0030549516,0.00012540921,-0.0031763088,0.00020454513,-0.003393636,0.00029897124,-0.0036911387
0.00082417403,-0.058844912,0.18343989,-0.043915654,0.028585092,0.048104179,0.0084886309,0.021371289,0.0047893489,0.013611772,4.1312242e-05,-0.0029496382,0.00011681656,-0.0030700336,0.00018392685,-0.0031911827,0.00026829433,-0.0034080203,0.00036894566,-0.003704727
0.0018823003,-0.059129359,0.18529601,-0.040723901,0.027814559,0.048883165,0.0081277309,0.021635135,0.0045568873,0.013767898,9.4351489e-05,-0.0029638963,0.00017276399,-0.0030841549,0.00024301122,-0.0032050374,0.00033262883,-0.0034212847,0.00043952093,-0.0037170752
0.0029508998,-0.0593954,0.18710192,-0.037479216,0.027025331,0.049651149,0.0077600778,0.02189335,0.0043203543,0.013920324,0.00014791571,-0.0029772318,0.00022924928,-0.0030973005,0.00030264576,-0.0032178573,0.00039753031,-0.0034334127,0.00051067656,-0.0037281658
0.0040296743,-0.059642746,0.18885634,-0.034182272,0.026217532,0.050407716,0.0073857504,0.022145776,0.004079805,0.014068956,0.00020198996,-0.0029896302,0.00028625655,-0.0031094553,0.00036281358,-0.0032296268,0.00046298003,-0.003444388,0.00058239162,-0.0037379818
0.0051183186,-0.059871115,0.19055798,-0.030833767,0.025391296,0.051152451,0.0070048304,0.02239226,0.0038352964,0.014213702,0.00025655894,-0.0030010773,0.00034376958,-0.0031206048,0.00042349737,-0.0032403309,0.00052895886,-0.0034541948,0.00065464475,-0.0037465064
0.0062165209,-0.060080229,0.19220556,-0.027434431,0.024546764,0.051884941,0.0066174032,0.022632647,0.0035868871,0.014354468,0.00031160702,-0.0030115592,0.00040177175,-0.0031307344,0.00048467948,-0.0032499546,0.00059544727,-0.0034628172,0.00072741418,-0.0037537232
0.0073239623,-0.060269812,0.19379782,-0.023985021,0.023684088,0.052604772,0.0062235574,0.022866786,0.0033346378,0.014491165,0.00036711822,-0.0030210622,0.00046024613,-0.0031398301,0.00054634186,-0.0032584833,0.00066242534,-0.0034702399,0.00080067771,-0.0037596159
0.0084403173,-0.060439597,0.19533349,-0.020486322,0.022803427,0.053311531,0.0058233846,0.023094524,0.0030786108,0.014623703,0.00042307621,-0.0030295728,0.00051917541,-0.0031478779,0.00060846611,-0.0032659026,0.00072987276,-0.0034764479,0.00087441272,-0.0037641689
0.0095652535,-0.060589319,0.19681131,-0.016939151,0.021904949,0.054004809,0.00541698,0.023315711,0.0028188701,0.014751992,0.00047946435,-0.0030370777,0.00057854193,-0.0031548641,0.00067103346,-0.0032721983,0.00079776882,-0.0034814264,0.00094859619,-0.0037673668
0.010698432,-0.060718719,0.19823005,-0.013344349,0.020988831,0.054684195,0.0050044419,0.023530199,0.0025554817,0.014875943,0.00053626564,-0.003043564,0.00063832771,-0.0031607754,0.0007340248,-0.0032773567,0.00086609245,-0.0034851609,0.0010232047,-0.0037691944
0.011839508,-0.060827544,0.19958847,-0.0097027887,0.02005526,0.055349281,0.0045858718,0.02373784,0.0022885129,0.014995472,0.00059346277,-0.0030490189,0.0006985144,-0.0031655986,0.00079742065,-0.0032813644,0.00093482219,-0.0034876374,0.0010982144,-0.0037696372
0.012988128,-0.060915545,0.20088534,-0.0060153713,0.019104431,0.055999661,0.0041613744,0.023938486,0.0020180328,0.01511049,0.00065103809,-0.00305343,0.00075908332,-0.003169321,0.00086120116,-0.003284208,0.0010039362,-0.0034888421,0.0011736011,-0.0037686808
0.014143935,-0.060982479,0.20211945,-0.0022830256,0.018136547,0.056634932,0.0037310576,0.024131994,0.0017441122,0.015220914,0.00070897365,-0.0030567851,0.00082001546,-0.00317193,0.00092534617,-0.0032858747,0.0010734123,-0.0034887616,0.0012493402,-0.0037663113
0.015306564,-0.06102811,0.20328959,0.0014932907,0.017151821,0.05725469,0.0032950325,0.02431822,0.0014668235,0.015326659,0.00076725115,-0.0030590724,0.00088129148,-0.0031734133,0.00098983515,-0.0032863521,0.001143228,-0.0034873829,0.0013254067,-0.0037625154
0.016475644,-0.061052206,0.20439458,0.0053125913,0.016150474,0.057858536,0.0028534133,0.024497022,0.0011862407,0.015427642,0.00082585199,-0.0030602802,0.00094289172,-0.0031737592,0.0010546472,-0.0032856277,0.0012133603,-0.0034846933,0.0014017751,-0.0037572798
0.017650797,-0.061054542,0.20543323,0.0091738619,0.015132737,0.058446073,0.0024063174,0.02466826,0.00090243924,0.015523782,0.00088475729,-0.0030603973,0.0010047962,-0.0031729559,0.0011197613,-0.0032836899,0.0012837859,-0.0034806804,0.0014784199,-0.003750592
0.01883164,-0.0610349,0.20640438,0.01307606,0.014098848,0.059016906,0.0019538652,0.024831796,0.00061549635,0.015614997,0.00094394781,-0.0030594128,0.0010669846,-0.0031709924,0.0011851557,-0.003280527,0.0013544813,-0.0034753325,0.0015553148,-0.0037424397
0.020017785,-0.060993067,0.20730689,0.017018114,0.013049057,0.059570642,0.0014961802,0.024987492,0.00032549073,0.015701209,0.001003404,-0.0030573158,0.0011294363,-0.0031678576,0.0012508087,-0.003276128,0.0014254225,-0.003468638,0.0016324334,-0.0037328111
0.021208835,-0.060928836,0.2081396,0.020998925,0.011983619,0.060106895,0.0010333891,0.025135213,3.2502663e-05,0.015782337,0.0010631062,-0.0030540962,0.0011921304,-0.003163541,0.0013166982,-0.0032704819,0.0014965853,-0.0034605858,0.001709749,-0.003721695
0.02240439,-0.060842008,0.20890142,0.025017367,0.010902801,0.060625277,0.00056562141,0.025274827,-0.00026338599,0.015858304,0.0011230341,-0.0030497439,0.0012550456,-0.0031580323,0.0013828015,-0.0032635784,0.0015679449,-0.0034511651,0.0017872343,-0.0037090804
0.023604043,-0.060732391,0.20959122,0.029072285,0.0098068757,0.061125408,9.3009852e-05,0.025406202,-0.00056209179,0.015929034,0.0011831675,-0.0030442493,0.0013181605,-0.0031513217,0.0014490961,-0.0032554074,0.0016394765,-0.0034403658,0.0018648618,-0.003694957
0.024807382,-0.060599798,0.21020791,0.033162497,0.0086961275,0.061606907,-0.00038430994,0.02552921,-0.00086352973,0.015994451,0.0012434856,-0.003037603,0.0013814532,-0.0031433997,0.0015155587,-0.0032459592,0.0017111549,-0.0034281779,0.0019426037,-0.0036793148
0.026013989,-0.06044405,0.21075044,0.037286793,0.0075708477,0.062069402,-0.00086619935,0.025643721,-0.0011676132,0.016054479,0.0013039676,-0.003029796,0.0014449017,-0.0031342572,0.0015821661,-0.0032352247,0.0017829544,-0.0034145921,0.002020432,-0.0036621444
0.027223441,-0.060264977,0.21121774,0.041443936,0.006431337,0.062512521,-0.0013525168,0.025749613,-0.001474254,0.016109046,0.0013645921,-0.0030208199,0.0015084836,-0.0031238855,0.0016488946,-0.0032231949,0.0018548493,-0.0033995994,0.0020983181,-0.0036434368
0.028435309,-0.060062412,0.21160877,0.045632663,0.0052779043,0.062935898,-0.0018431178,0.02584676,-0.0017833622,0.01615808,0.0014253378,-0.0030106662,0.0015721762,-0.0031122761,0.0017157202,-0.0032098615,0.0019268133,-0.0033831913,0.0021762332,-0.0036231837
0.02964916,-0.059836201,0.21192252,0.049851684,0.0041108674,0.06333917,-0.0023378551,0.025935043,-0.0020948465,0.016201508,0.0014861828,-0.0029993272,0.0016359566,-0.0030994211,0.0017826188,-0.0031952162,0.0019988202,-0.0033653597,0.0022541484,-0.003601377
0.030864556,-0.059586192,0.212158,0.05409968,0.0029305525,0.06372198,-0.0028365782,0.026014343,-0.0024086137,0.01623926,0.0015471053,-0.0029867954,0.0016998017,-0.003085313,0.0018495659,-0.0031792517,0.002070843,-0.0033460971,0.0023320342,-0.0035780093
0.032081051,-0.059312245,0.21231422,0.058375309,0.0017372942,0.064083976,-0.0033391342,0.026084543,-0.0027245691,0.016271268,0.0016080829,-0.0029730636,0.001763688,-0.0030699446,0.0019165366,-0.0031619607,0.002142855,-0.0033253963,0.0024098611,-0.0035530738
0.033298199,-0.059014226,0.21239023,0.062677201,0.00053143574,0.06442481,-0.003845367,0.026145529,-0.0030426163,0.016297463,0.0016690932,-0.0029581252,0.0018275919,-0.0030533092,0.0019835062,-0.0031433364,0.0022148288,-0.0033032508,0.0024875991,-0.0035265641
0.034515546,-0.058692009,0.21238509,0.067003961,-0.00068667144,0.064744138,-0.0043551181,0.026197191,-0.003362657,0.016317779,0.0017301135,-0.0029419738,0.0018914895,-0.0030354004,0.0020504492,-0.0031233726,0.0022867369,-0.0032796543,0.0025652181,-0.0034984744
0.035732635,-0.058345476,0.2122979,0.071354168,-0.0019166675,0.065041624,-0.0048682259,0.026239418,-0.0036845915,0.01633215,0.0017911208,-0.0029246037,0.0019553565,-0.0030162124,0.0021173403,-0.0031020635,0.0023585516,-0.0032546012,0.0026426877,-0.0034687994
0.036949004,-0.057974517,0.21212775,0.075726375,-0.0031581844,0.065316936,-0.0053845261,0.026272104,-0.0040083182,0.016340511,0.001852092,-0.0029060091,0.0020191688,-0.0029957398,0.0021841538,-0.0030794037,0.0024302449,-0.0032280865,0.0027199772,-0.0034375344
0.038164186,-0.057579032,0.21187379,0.080119112,-0.004410846,0.065569746,-0.0059038519,0.026295146,-0.0043337336,0.016342801,0.0019130038,-0.0028861852,0.0020829016,-0.0029739774,0.0022508637,-0.0030553883,0.0025017886,-0.0032001055,0.0027970557,-0.0034046753
0.039377712,-0.057158928,0.21153516,0.084530883,-0.0056742679,0.065799736,-0.0064260337,0.026308441,-0.0046607328,0.016338957,0.0019738326,-0.0028651272,0.0021465302,-0.0029509209,0.0023174438,-0.0030300129,0.0025731544,-0.003170654,0.0028738922,-0.0033702184
0.040589107,-0.056714121,0.21111106,0.088960168,-0.0069480579,0.066006591,-0.0069508993,0.026311891,-0.0049892087,0.016328919,0.0020345545,-0.002842831,0.0022100296,-0.0029265659,0.0023838679,-0.0030032735,0.0026443134,-0.0031397286,0.0029504553,-0.0033341608
0.041797894,-0.056244535,0.21060069,0.093405424,-0.0082318156,0.066190002,-0.0074782736,0.0263054,-0.0053190528,0.016312628,0.0020951457,-0.0028192927,0.0022733746,-0.002900909,0.0024501095,-0.0029751667,0.002715237,-0.0031073261,0.0030267134,-0.0032965001
0.04300359,-0.055750103,0.21000327,0.097865083,-0.0095251331,0.066349669,-0.0080079794,0.026288875,-0.0056501545,0.016290028,0.002155582,-0.002794509,0.0023365399,-0.002873947,0.0025161417,-0.0029456894,0.002785896,-0.003073444,0.0031026348,-0.0032572345
0.044205711,-0.055230769,0.20931808,0.10233755,-0.010827594,0.066485295,-0.0085398366,0.026262226,-0.0059824015,0.016261063,0.0022158391,-0.002768477,0.0023994998,-0.002845677,0.0025819376,-0.0029148393,0.0028562613,-0.0030380805,0.0031781877,-0.0032163626
0.045403768,-0.054686483,0.20854438,0.10682123,-0.012138776,0.066596594,-0.0090736627,0.026225366,-0.0063156796,0.016225678,0.0022758924,-0.0027411944,0.0024622287,-0.002816097,0.0026474703,-0.0028826144,0.0029263034,-0.003001234,0.00325334,-0.003173884
0.046597269,-0.054117206,0.2076815,0.11131446,-0.013458247,0.066683283,-0.0096092728,0.026178209,-0.006649873,0.016183822,0.0023357174,-0.002712659,0.0025247006,-0.002785205,0.0027127123,-0.0028490131,0.0029959929,-0.0029629036,0.0033280594,-0.0031297985
0.04778572,-0.053522907,0.20672878,0.1158156,-0.01478557,0.066745089,-0.010146479,0.026120675,-0.0069848637,0.016135443,0.0023952893,-0.0026828694,0.0025868896,-0.002753,0.0027776365,-0.0028140347,0.0030653,-0.0029230892,0.0034023135,-0.0030841069
0.048968623,-0.052903567,0.20568558,0.12032297,-0.016120297,0.066781744,-0.010685092,0.026052686,-0.0073205323,0.016080494,0.002454583,-0.0026518246,0.0026487694,-0.0027194811,0.0028422151,-0.0027776786,0.0031341948,-0.0028817909,0.0034760698,-0.0030368102
0.050145478,-0.052259172,0.2045513,0.12483487,-0.017461976,0.066792991,-0.01122492,0.025974166,-0.0076567573,0.016018928,0.0025135736,-0.0026195239,0.0027103138,-0.002684648,0.0029064205,-0.0027399449,0.0032026474,-0.0028390097,0.0035492957,-0.0029879105
0.051315783,-0.051589722,0.20332538,0.12934957,-0.018810147,0.066778576,-0.011765767,0.025885044,-0.0079934154,0.015950699,0.0025722359,-0.0025859673,0.0027714963,-0.002648501,0.0029702249,-0.0027008343,0.0032706277,-0.0027947468,0.0036219583,-0.0029374101
0.052479031,-0.050895224,0.20200727,0.13386534,-0.020164343,0.066738257,-0.012307438,0.025785252,-0.0083303818,0.015875766,0.0026305444,-0.0025511551,0.0028322903,-0.0026110408,0.0030336005,-0.002660348,0.0033381054,-0.0027490044,0.0036940249,-0.0028853122
0.053634716,-0.050175696,0.20059645,0.13838041,-0.021524089,0.066671797,-0.012849732,0.025674723,-0.0086675296,0.015794088,0.0026884739,-0.0025150883,0.0028926692,-0.0025722686,0.0030965191,-0.0026184876,0.0034050503,-0.002701785,0.0037654624,-0.0028316205
0.054782329,-0.049431164,0.19909246,0.14289301,-0.022888905,0.06657897,-0.013392449,0.025553397,-0.0090047305,0.015705626,0.0027459987,-0.0024777682,0.0029526062,-0.0025321863,0.0031589526,-0.0025752555,0.0034714319,-0.0026530917,0.0038362378,-0.0027763395
0.055921358,-0.048661666,0.19749483,0.14740134,-0.024258304,0.066459555,-0.013935386,0.025421215,-0.0093418542,0.015610344,0.0028030933,-0.0024391966,0.0030120744,-0.0024907961,0.0032208729,-0.0025306544,0.0035372198,-0.0026029284,0.003906318,-0.0027194743
0.057051292,-0.047867248,0.19580317,0.15190358,-0.025631792,0.066313344,-0.014478336,0.025278122,-0.009678769,0.01550821,0.0028597319,-0.0023993759,0.0030710469,-0.0024481009,0.0032822516,-0.0024846876,0.0036023833,-0.0025512994,0.0039756697,-0.0026610305
0.058171614,-0.047047969,0.19401708,0.1563979,-0.027008867,0.066140132,-0.015021092,0.025124067,-0.010015341,0.015399191,0.0029158888,-0.002358309,0.0031294968,-0.0024041039,0.0033430605,-0.0024373591,0.003666892,-0.0024982097,0.0040442599,-0.0026010146
0.059281812,-0.046203894,0.19213621,0.16088244,-0.028389025,0.065939729,-0.015563445,0.024959002,-0.010351436,0.015283259,0.0029715381,-0.0023159993,0.0031873969,-0.0023588092,0.003403271,-0.0023886735,0.0037307151,-0.0024436649,0.0041120552,-0.0025394335
0.060381367,-0.045335102,0.19016026,0.16535534,-0.029771752,0.065711949,-0.016105183,0.024782885,-0.010686918,0.015160389,0.003026654,-0.0022724505,0.0032447202,-0.0023122209,0.0034628548,-0.0023386356,0.0037938219,-0.0023876712,0.0041790224,-0.0024762951
0.061469763,-0.044441681,0.18808894,0.16981472,-0.031156531,0.065456618,-0.016646092,0.024595674,-0.011021647,0.015030556,0.0030812105,-0.0022276672,0.0033014394,-0.0022643442,0.0035217834,-0.0022872511,0.0038561817,-0.0023302353,0.0042451282,-0.0024116076
0.062546482,-0.043523727,0.18592201,0.17425867,-0.032542836,0.06517357,-0.017185957,0.024397333,-0.011355485,0.014893741,0.0031351817,-0.0021816542,0.0033575275,-0.0022151846,0.0035800283,-0.0022345262,0.0039177639,-0.0022713648,0.0043103394,-0.0023453802
0.063611004,-0.04258135,0.18365925,0.17868529,-0.033930139,0.06486265,-0.017724562,0.024187831,-0.011688292,0.014749925,0.0031885416,-0.002134417,0.0034129572,-0.0021647479,0.0036375609,-0.0021804676,0.0039785376,-0.0022110677,0.0043746227,-0.0022776226
0.064662813,-0.041614669,0.1813005,0.18309265,-0.035317904,0.064523711,-0.018261687,0.023967139,-0.012019924,0.014599094,0.0032412642,-0.0020859614,0.0034677012,-0.002113041,0.0036943527,-0.0021250827,0.0040384722,-0.0021493527,0.0044379448,-0.0022083452
0.065701388,-0.040623811,0.17884561,0.18747881,-0.036705591,0.064156617,-0.018797112,0.023735232,-0.01235024,0.014441236,0.0032933234,-0.0020362941,0.0035217325,-0.0020600708,0.0037503754,-0.0020683794,0.004097537,-0.002086229,0.0045002728,-0.0021375591
0.066726211,-0.039608919,0.17629449,0.1918418,-0.038092655,0.063761241,-0.019330615,0.023492091,-0.012679094,0.014276343,0.0033446933,-0.001985422,0.0035750239,-0.002005845,0.0038056002,-0.0020103661,0.0041557014,-0.0020217066,0.0045615733,-0.0020652761
0.067736765,-0.03857014,0.17364707,0.19617968,-0.039478544,0.063337466,-0.019861972,0.023237698,-0.013006342,0.014104407,0.0033953479,-0.0019333525,0.0036275481,-0.0019503721,0.0038599989,-0.0019510519,0.0042129348,-0.0019557961,0.0046218135,-0.0019915086
0.06873253,-0.037507638,0.17090333,0.20049046,-0.040862705,0.062885187,-0.020390958,0.022972043,-0.013331837,0.013925428,0.0034452613,-0.0018800939,0.003679278,-0.0018936606,0.003913543,-0.0018904465,0.0042692066,-0.0018885087,0.0046809604,-0.0019162698
0.06971299,-0.036421583,0.16806328,0.20477215,-0.042244577,0.062404307,-0.020917346,0.022695117,-0.013655433,0.013739404,0.0034944075,-0.0018256547,0.0037301865,-0.0018357201,0.0039662041,-0.0018285602,0.0043244864,-0.0018198562,0.0047389811,-0.0018395736
0.070677629,-0.035312157,0.16512697,0.20902275,-0.043623596,0.061894741,-0.02144091,0.022406917,-0.013976981,0.013546341,0.0035427606,-0.0017700441,0.0037802467,-0.0017765604,0.0040179541,-0.0017654037,0.0043787438,-0.001749851,0.0047958429,-0.0017614345
0.071625932,-0.034179554,0.16209449,0.21324027,-0.044999194,0.061356415,-0.021961419,0.022107444,-0.014296334,0.013346244,0.0035902949,-0.0017132716,0.0038294315,-0.001716192,0.0040687646,-0.0017009885,0.0044319486,-0.0016785063,0.0048515132,-0.0016818678
0.072557385,-0.033023977,0.15896597,0.21742268,-0.046370799,0.060789264,-0.022478643,0.021796704,-0.014613341,0.013139125,0.0036369846,-0.0016553476,0.0038777142,-0.0016546259,0.0041186075,-0.0016353266,0.0044840706,-0.0016058358,0.0049059597,-0.0016008892
0.073471477,-0.031845641,0.15574157,0.22156795,-0.047737834,0.060193235,-0.022992352,0.021474705,-0.014927855,0.012924997,0.003682804,-0.0015962828,0.0039250678,-0.0015918739,0.004167455,-0.0015684306,0.0045350798,-0.001531854,0.0049591499,-0.0015185155
0.074367697,-0.030644771,0.15242152,0.22567407,-0.049099721,0.059568286,-0.023502313,0.021141464,-0.015239723,0.012703876,0.0037277276,-0.0015360884,0.0039714657,-0.001527948,0.004215279,-0.0015003137,0.0045849463,-0.0014565758,0.0050110517,-0.001434764
0.075245538,-0.029421603,0.14900605,0.22973898,-0.050455876,0.058914387,-0.024008293,0.020796998,-0.015548798,0.012475784,0.0037717299,-0.0014747764,0.0040168814,-0.0014628611,0.0042620518,-0.0014309897,0.0046336404,-0.0013800168,0.0050616333,-0.0013496527
