theta_deg,dW_LT,dW_WNL,dW_UR,dW_H0,dW_H1,dW_H2,dW_H3.5,dW_H5,dW_s0.3,dW_s0.5,dW_s0.7,dW_s1.0,dW_s1.4,dW_s2.0
33.221456,0.99500886,0.019878354,1.7570802e-09,0.019878354,1.7060938e-15,0.019885232,0.79125761,0.70411405,0.014323504,0.019420059,0.019540714,0.019878354,0.020020631,0.020097288
33.770964,0.99429956,0.017786298,1.5675254e-09,0.017786298,1.7094223e-15,0.017792027,0.82201196,0.71824421,0.013525978,0.017213953,0.017505446,0.017786298,0.017910404,0.01797829
34.329561,0.99352036,0.015922936,1.4042876e-09,0.015922936,1.7077602e-15,0.015927545,0.85190913,0.73269247,0.012790137,0.015255911,0.015696366,0.015922936,0.016031982,0.016092186
34.897398,0.99266651,0.014261712,1.2640027e-09,0.014261712,1.6990131e-15,0.0142654,0.88047573,0.74743356,0.012085785,0.013533447,0.014082078,0.014261712,0.014358614,0.014412091
35.474627,0.99173301,0.012779852,1.1431716e-09,0.012779852,1.6816191e-15,0.012782906,0.90720145,0.76243634,0.011392719,0.012028886,0.012636693,0.012779852,0.012866864,0.012914414
36.061404,0.99071465,0.011457586,1.0384501e-09,0.011457586,1.6545548e-15,0.011460283,0.93155304,0.77766328,0.010698863,0.010720764,0.011339467,0.011457586,0.011536135,0.011578428
36.657887,0.98960595,0.010277459,9.4683146e-10,0.010277459,1.6173254e-15,0.010279992,0.9529921,0.79306974,0.009998624,0.009585612,0.01017398,0.010277459,0.010348282,0.010385894
37.264236,0.98840122,0.0092238498,8.65741e-10,0.0092238498,1.5699317e-15,0.0092262983,0.97099598,0.80860343,0.0092914578,0.0085996798,0.0091270875,0.0092238498,0.0092872931,0.0093207415
37.880615,0.98709452,0.0082826892,7.9306369e-10,0.0082826892,1.512819e-15,0.0082850419,0.9850803,0.8242038,0.0085806144,0.0077403172,0.0081878645,0.0082826892,0.0083390345,0.0083687972
38.507189,0.98567968,0.0074413501,7.2712914e-10,0.0074413501,1.4468137e-15,0.0074435465,0.99482136,0.8398015,0.0078720304,0.0069869348,0.0073467308,0.0074413501,0.0074910329,0.0075175428
39.144127,0.98415033,0.0066885963,6.6667051e-10,0.0066885963,1.3730536e-15,0.0066905736,0.99987644,0.85531799,0.0071733147,0.0063215478,0.0065948378,0.0066885963,0.0067322739,0.0067559119
39.7916,0.98249985,0.0060145302,6.1076995e-10,0.0060145302,1.2929186e-15,0.0060162553,1,0.87066521,0.006492813,0.005728985,0.0059237311,0.0060145302,0.0060530173,0.0060741109
40.449783,0.98072145,0.0054104954,5.5879792e-10,0.0054104954,1.2079619e-15,0.0054119746,0.99505468,0.88574546,0.0058387618,0.0051968501,0.0053252404,0.0054104954,0.0054446349,0.0054634647
41.118853,0.97880815,0.004868934,5.1035093e-10,0.004868934,1.1198401e-15,0.0048702056,0.98501625,0.90045149,0.005218577,0.0047153217,0.004791522,0.004868934,0.0048994706,0.0049162815
41.79899,0.9767528,0.0043832199,4.651907e-10,0.0043832199,1.0302417e-15,0.0043843361,0.96997299,0.91466681,0.0046383198,0.0042768509,0.0043151779,0.0043832199,0.0044107247,0.0044257357
42.490377,0.97454815,0.0039474963,4.2318767e-10,0.0039474963,9.4081326e-16,0.0039485057,0.95012034,0.92826636,0.0041023736,0.0038758033,0.0038893906,0.0039474963,0.0039723563,0.0039857653
43.193199,0.97218681,0.0035565402,3.842719e-10,0.0035565402,8.5308708e-16,0.0035574757,0.92575201,0.94111749,0.0036133302,0.0035080781,0.0035080304,0.0035565402,0.0035789968,0.0035909827
43.907648,0.96966135,0.0032056626,3.4839351e-10,0.0032056626,7.6841708e-16,0.0032065377,0.89724886,0.95308135,0.0031720612,0.0031707292,0.0031657152,0.0032056626,0.0032258739,0.0032365957
44.633913,0.96696432,0.0028906426,3.1549437e-10,0.0028906426,6.8792869e-16,0.0028914553,0.86506624,0.96401459,0.0027779237,0.0028616145,0.002857813,0.0028906426,0.0029087417,0.0029183389
45.372192,0.96408827,0.0026076859,2.8549075e-10,0.0026076859,6.1248838e-16,0.0026084256,0.82971991,0.9737716,0.0024290497,0.0025790914,0.0025803955,0.0026076859,0.0026238189,0.0026324134
46.122682,0.96102589,0.0023533943,2.5826593e-10,0.0023533943,5.426945e-16,0.0023540501,0.79177081,0.98220701,0.0021226636,0.0023217737,0.0023301551,0.0023533943,0.0023677348,0.0023754334
46.885586,0.95776998,0.0021247389,2.3367044e-10,0.0021247389,4.7888797e-16,0.0021253049,0.7518083,0.98917855,0.0018553925,0.0020883563,0.0021043012,0.0021247389,0.0021374821,0.0021443796
47.661109,0.95431357,0.0019190297,2.1152761e-10,0.0019190297,4.211789e-16,0.0019195078,0.71043226,0.99455017,0.0016235385,0.0018775046,0.0019004534,0.0019190297,0.0019303766,0.0019365579
48.44946,0.95065002,0.0017338818,1.9164182e-10,0.0017338818,3.6948355e-16,0.0017342809,0.66823472,0.99819529,0.0014233028,0.0016878015,0.0017165427,0.0017338818,0.0017440216,0.0017495632
49.25085,0.94677305,0.0015671792,1.7380772e-10,0.0015671792,3.2356621e-16,0.0015675126,0.62578189,1,0.0012509555,0.0015177375,0.0015507314,0.0015671792,0.0015762766,0.001581247
50.065496,0.94267692,0.0014170393,1.5781893e-10,0.0014170393,2.8308106e-16,0.0014173219,0.58359802,0.99986616,0.0011029553,0.0013657301,0.0014013525,0.0014170393,0.0014252288,0.0014296892
50.893617,0.93835645,0.0012817812,1.4347536e-10,0.0012817812,2.4761065e-16,0.0012820265,0.54215208,0.99771412,0.00097602648,0.0012301601,0.0012668706,0.0012817812,0.0012891682,0.001293173
51.735436,0.93380719,0.0011598988,1.3058888e-10,0.0011598988,2.1669881e-16,0.0011601174,0.50184822,0.99348493,0.00086720026,0.0011094132,0.0011458588,0.0011598988,0.0011665653,0.0011701626
52.591179,0.92902553,0.0010500393,1.1898715e-10,0.0010500393,1.8987711e-16,0.0010502382,0.46302035,0.98714196,0.00077383066,0.0010019201,0.0010369892,0.0010500393,0.001056051,0.0010592837
53.461077,0.92400883,0.00095098599,1.0851583e-10,0.00095098599,1.6668477e-16,0.00095116906,0.42593066,0.9786718,0.00069359119,0.00090619018,0.00093903075,0.00095098599,0.00095639933,0.00095930547
54.345364,0.91875554,0.00086164516,9.9039339e-11,0.00086164516,1.4668283e-16,0.00086181403,0.39077185,0.96808436,0.00062445919,0.00082083732,0.0008508507,0.00086164516,0.00086651205,0.0008691257
55.244277,0.91326536,0.00078103433,9.0440551e-11,0.00078103433,1.2946319e-16,0.00078118943,0.35767202,0.95541226,0.00056469266,0.00074459666,0.00077141691,0.00078103433,0.00078540496,0.00078775661
56.158059,0.90753937,0.00070827234,8.2619537e-11,0.00070827234,1.1465369e-16,0.00070841375,0.32670166,0.94070967,0.00051280314,0.00067633352,0.00069979838,0.00070827234,0.00071219578,0.0007143127
57.086956,0.90158015,0.00064256974,7.549181e-11,0.00064256974,1.0192023e-16,0.00064269772,0.29788168,0.92405056,0.00046752739,0.00061504541,0.00063516328,0.00064256974,0.00064609328,0.00064799986
58.031217,0.89539196,0.00058321971,6.8986221e-11,0.00058321971,9.0966633e-17,0.00058333493,0.27119197,0.90552675,0.00042779946,0.00055985861,0.00057677419,0.00058321971,0.00058638767,0.0005881057
58.991097,0.88898084,0.00052958928,6.3042752e-11,0.00052958928,8.1533045e-17,0.00052969277,0.24657972,0.88524586,0.00039272438,0.00051002056,0.00052398094,0.00052958928,0.00053244194,0.00053399085
59.966854,0.88235472,0.00048111126,5.7610387e-11,0.00048111126,7.3393448e-17,0.00048120426,0.22396717,0.86332927,0.00036155419,0.00046488934,0.00047621188,0.00048111126,0.00048368418,0.00048508131
60.958751,0.87552356,0.00043727678,5.2645179e-11,0.00043727678,6.6352646e-17,0.00043736055,0.20325858,0.83991036,0.00033366632,0.00042392147,0.00043296425,0.00043727678,0.00043960073,0.00044086158
61.967055,0.86849938,0.00039762878,4.8108602e-11,0.00039762878,6.0243051e-17,0.00039770443,0.18434617,0.81513295,0.00030854476,0.00038665874,0.00039379463,0.00039762878,0.00039973011,0.00040086855
62.992037,0.86129639,0.00036175626,4.3966225e-11,0.00036175626,5.4921491e-17,0.00036182469,0.16711514,0.78914993,0.00028576363,0.00035271519,0.00035830995,0.00036175626,0.00036365757,0.00036468602
64.033973,0.85393092,0.00032928936,4.0186702e-11,0.00032928936,5.0266151e-17,0.00032935122,0.15144763,0.76212206,0.00026497301,0.00032176451,0.00032615968,0.00032928936,0.00033101025,0.00033193985
65.093143,0.84642151,0.00029989508,3.6741063e-11,0.00029989508,4.6173751e-17,0.00029995084,0.13722596,0.73421677,0.00024588693,0.00029352872,0.00029702914,0.00029989508,0.00030145284,0.00030229359
66.169832,0.83878878,0.00027327355,3.3602242e-11,0.00027327355,4.2556981e-17,0.00027332356,0.12433493,0.70560682,0.00022827298,0.00026776814,0.00027063423,0.00027327355,0.00027468373,0.00027544459
67.264331,0.83105536,0.00024915474,3.0744807e-11,0.00024915474,3.9342237e-17,0.00024919933,0.11266359,0.67646873,0.00021194349,0.00024427302,0.00024671729,0.00024915474,0.00025043151,0.00025112051
68.376934,0.82324576,0.00022729556,2.8144821e-11,0.00022729556,3.6467621e-17,0.00022733504,0.10210643,0.64698089,0.00019674791,0.00022285676,0.00022504394,0.00022729556,0.00022845189,0.00022907624
69.50794,0.81538611,0.00020747713,2.5779804e-11,0.00020747713,3.3881221e-17,0.00020751186,0.092564154,0.61732133,0.00018256623,0.00020335064,0.00020540074,0.00020747713,0.00020852492,0.00020909108
70.657654,0.80750391,0.00018950239,2.362873e-11,0.00018950239,3.1539623e-17,0.00018953277,0.083944057,0.58766525,0.00016930326,0.00018559997,0.00018759339,0.00018950239,0.0001904525,0.00019096628
71.826385,0.79962774,0.00017319388,2.1672048e-11,0.00017319388,2.9406642e-17,0.00017322035,0.076160222,0.55818236,0.00015688367,0.00016946131,0.00017144519,0.00017319388,0.00017405617,0.00017452278
73.014447,0.79178679,0.00015839175,1.9891698e-11,0.00015839175,2.7452234e-17,0.00015841477,0.069133461,0.52903418,0.00014524773,0.00015480073,0.00015679585,0.00015839175,0.00015917511,0.00015959921
74.222161,0.7840105,0.00014495197,1.8271107e-11,0.00014495197,2.5651575e-17,0.00014497198,0.062791139,0.50037152,0.00013434755,0.00014149266,0.0001435003,0.00014495197,0.00014566435,0.00014605014
75.449852,0.77632802,0.00013274467,1.6795156e-11,0.00013274467,2.398426e-17,0.00013276207,0.057066896,0.47233221,0.00012414402,0.00012941932,0.00013142753,0.00013274467,0.00013339317,0.00013374441
76.697849,0.76876768,0.00012165272,1.5450132e-11,0.00012165272,2.2433619e-17,0.0001216679,0.051900304,0.4450392,0.00011460417,0.00011847039,0.00012045952,0.00012165272,0.00012224367,0.00012256377
77.96649,0.7613564,0.00011157044,1.422365e-11,0.00011157044,2.098612e-17,0.00011158373,0.047236492,0.41859924,0.00010569912,0.00010854293,0.00011049007,0.00011157044,0.00011210951,0.00011240149
79.256114,0.75411917,0.00010240246,1.3104557e-11,0.00010240246,1.963085e-17,0.00010241413,0.043025746,0.39310205,9.740243e-05,9.9541325e-05,0.00010142373,0.00010240246,0.00010289469,0.0001031613
80.56707,0.74707838,9.4062652e-05,1.2082836e-11,9.4062652e-05,1.8359059e-17,9.4072926e-05,0.039223112,0.36862,8.9688862e-05,9.1377247e-05,9.3174742e-05,9.4062652e-05,9.4512577e-05,9.4756281e-05
81.89971,0.74025333,8.6473243e-05,1.1149495e-11,8.6473243e-05,1.7163756e-17,8.6482318e-05,0.035788002,0.34520838,8.2533565e-05,8.3969568e-05,8.5666012e-05,8.6473243e-05,8.6884943e-05,8.7107951e-05
83.254393,0.73365966,7.9563985e-05,1.0296456e-11,7.9563985e-05,1.6039359e-17,7.9572019e-05,0.03268382,0.32290605,7.5911516e-05,7.7244188e-05,7.8828189e-05,7.9563985e-05,7.9941134e-05,8.0145438e-05
84.631483,0.72730889,7.327141e-05,9.5164633e-12,7.327141e-05,1.4981389e-17,7.3278531e-05,0.029877599,0.30173652,6.9797236e-05,7.1133802e-05,7.2598813e-05,7.327141e-05,7.361732e-05,7.3804714e-05
86.031352,0.72120804,6.7538159e-05,8.8029793e-12,6.7538159e-05,1.3986206e-17,6.7544474e-05,0.02733967,0.28170922,6.4164701e-05,6.5577571e-05,6.6921559e-05,6.7538159e-05,6.785582e-05,6.8027922e-05
87.454375,0.71535933,6.2312388e-05,8.1501061e-12,6.2312388e-05,1.3050791e-17,6.2317986e-05,0.025043346,0.26282108,5.8987399e-05,6.0520739e-05,6.1745562e-05,6.2312388e-05,6.2604497e-05,6.2762763e-05
88.900937,0.70976006,5.7547221e-05,7.5525085e-12,5.7547221e-05,1.2172556e-17,5.7552178e-05,0.022964637,0.2450581,5.4238484e-05,5.5914201e-05,5.7024833e-05,5.7547221e-05,5.7816214e-05,5.7961956e-05
90.371425,0.70440251,5.3200267e-05,7.0053499e-12,5.3200267e-05,1.13492e-17,5.3204646e-05,0.021081982,0.22839702,4.9890997e-05,5.1714036e-05,5.2717747e-05,5.3200267e-05,5.3448336e-05,5.3582739e-05
91.866237,0.69927409,4.9233176e-05,6.5042371e-12,4.9233176e-05,1.0578591e-17,4.9237034e-05,0.019376009,0.21280695,4.5918104e-05,4.7881033e-05,4.8786596e-05,4.9233176e-05,4.9462298e-05,4.958643e-05
93.385774,0.69435759,4.5611245e-05,6.0451733e-12,4.5611245e-05,9.8586806e-18,4.5614631e-05,0.017829316,0.19825089,4.2293351e-05,4.4380214e-05,4.5197205e-05,4.5611245e-05,4.5823203e-05,4.5938027e-05
94.930445,0.6896316,4.2303064e-05,5.6245174e-12,4.2303064e-05,9.1874441e-18,4.2306022e-05,0.016426271,0.18468716,3.8990893e-05,4.1180379e-05,4.1918585e-05,4.2303064e-05,4.2499465e-05,4.2605852e-05
96.500666,0.685071,3.9280194e-05,5.2389504e-12,3.9280194e-05,8.56284e-18,3.9282765e-05,0.015152829,0.17207072,3.5985709e-05,3.8253674e-05,3.8922636e-05,3.9280194e-05,3.9462488e-05,3.9561222e-05
98.09686,0.68064766,3.6516882e-05,4.8854449e-12,3.6516882e-05,7.9827896e-18,3.6519103e-05,0.013996374,0.16035428,3.3253777e-05,3.5575195e-05,3.6183873e-05,3.6516882e-05,3.6686375e-05,3.6778167e-05
99.719456,0.67633121,3.3989796e-05,4.5612397e-12,3.3989796e-05,7.4451699e-18,3.3991701e-05,0.01294557,0.14948929,3.077221e-05,3.3122627e-05,3.367919e-05,3.3989796e-05,3.414767e-05,3.423316e-05
101.36889,0.67208986,3.1677798e-05,4.2638163e-12,3.1677798e-05,6.9478169e-18,3.167942e-05,0.011990229,0.13942683,2.851937e-05,3.087593e-05,3.1387633e-05,3.1677798e-05,3.182512e-05,3.1904889e-05
103.04561,0.66789133,2.9561729e-05,3.9908782e-12,2.9561729e-05,6.4885366e-18,2.9563098e-05,0.011121192,0.13011824,2.6474931e-05,2.8817053e-05,2.9290208e-05,2.9561729e-05,2.9699464e-05,2.9774035e-05
104.75006,0.66370374,2.7624222e-05,3.740332e-12,2.7624222e-05,6.0651204e-18,2.7625367e-05,0.010330227,0.12151573,2.4619924e-05,2.6929697e-05,2.7369693e-05,2.7624222e-05,2.7753243e-05,2.7823091e-05
106.48271,0.6594965,2.5849528e-05,3.5102703e-12,2.5849528e-05,5.6753634e-18,2.5850477e-05,0.0096099282,0.11357282,2.2936749e-05,2.5199106e-05,2.5610474e-05,2.5849528e-05,2.5970627e-05,2.6036181e-05
108.24401,0.65524121,2.4223367e-05,3.2989553e-12,2.4223367e-05,5.3170837e-18,2.4224146e-05,0.0089536333,0.10624468,2.1409161e-05,2.3611891e-05,2.3998396e-05,2.4223367e-05,2.4337261e-05,2.4398909e-05
110.03445,0.6509124,2.2732783e-05,3.1048045e-12,2.2732783e-05,4.9881404e-18,2.2733417e-05,0.0083553478,0.099488413,2.0022245e-05,2.2155879e-05,2.2520622e-05,2.2732783e-05,2.2840122e-05,2.2898218e-05
111.8545,0.64648827,2.1366026e-05,2.926377e-12,2.1366026e-05,4.6864509e-18,2.1366536e-05,0.0078096757,0.093263177,1.876237e-05,2.0819986e-05,2.1165513e-05,2.1366026e-05,2.1467398e-05,2.1522261e-05
113.70466,0.64195119,2.0112429e-05,2.7623607e-12,2.0112429e-05,4.4100058e-18,2.0112838e-05,0.0073117585,0.087530344,1.7617133e-05,1.959411e-05,1.9922508e-05,2.0112429e-05,2.020837e-05,2.0260289e-05
115.58542,0.6372882,1.8962317e-05,2.6115614e-12,1.8962317e-05,4.1568813e-18,1.8962643e-05,0.0068572204,0.08225354,1.6575292e-05,1.8469036e-05,1.8782027e-05,1.8962317e-05,1.9053312e-05,1.910255e-05
117.49729,0.63249126,1.7906905e-05,2.4728918e-12,1.7906905e-05,3.9252493e-18,1.7907168e-05,0.0064421197,0.077398658,1.5626698e-05,1.7436358e-05,1.7735377e-05,1.7906905e-05,1.7993396e-05,1.8040193e-05
119.44078,0.62755742,1.6938224e-05,2.3453625e-12,1.6938224e-05,3.7133844e-18,1.6938439e-05,0.0060629044,0.072933844,1.476222e-05,1.6488408e-05,1.6774669e-05,1.6938224e-05,1.7020611e-05,1.7065183e-05
121.41642,0.62248887,1.6049039e-05,2.2280724e-12,1.6049039e-05,3.5196688e-18,1.6049222e-05,0.0057163739,0.068829447,1.397367e-05,1.5618193e-05,1.5892744e-05,1.6049039e-05,1.6127687e-05,1.6170233e-05
123.42474,0.61729275,1.5232786e-05,2.120202e-12,1.5232786e-05,3.342595e-18,1.5232951e-05,0.0053996435,0.065057952,1.3253728e-05,1.4819342e-05,1.5083104e-05,1.5232786e-05,1.5308027e-05,1.5348725e-05
125.46628,0.611981,1.448351e-05,2.0210052e-12,1.448351e-05,3.1807665e-18,1.4483669e-05,0.0051101133,0.061593904,1.2595868e-05,1.4086053e-05,1.4339855e-05,1.448351e-05,1.4555645e-05,1.4594661e-05
127.54159,0.60656998,1.3795808e-05,1.9298037e-12,1.3795808e-05,3.0328965e-18,1.3795974e-05,0.0048454405,0.058413815,1.1994284e-05,1.3413051e-05,1.3657648e-05,1.3795808e-05,1.3865115e-05,1.3902596e-05
129.65122,0.60108011,1.3164784e-05,1.8459809e-12,1.3164784e-05,2.8978055e-18,1.3164968e-05,0.0046035143,0.055496065,1.1443827e-05,1.2795544e-05,1.3031637e-05,1.3164784e-05,1.3231514e-05,1.3267598e-05
131.79575,0.59553538,1.2586004e-05,1.7689764e-12,1.2586004e-05,2.7744179e-18,1.2586216e-05,0.0043824338,0.052820813,1.0939938e-05,1.2229182e-05,1.2457428e-05,1.2586004e-05,1.2650387e-05,1.2685198e-05
133.97575,0.58996289,1.2055453e-05,1.6982821e-12,1.2055453e-05,2.6617572e-18,1.2055702e-05,0.0041804882,0.050369887,1.0478588e-05,1.1710029e-05,1.1931047e-05,1.2055453e-05,1.21177e-05,1.2151353e-05
136.19181,0.58439232,1.1569503e-05,1.6334373e-12,1.1569503e-05,2.5589413e-18,1.1569799e-05,0.0039961397,0.048126699,1.0056225e-05,1.1234524e-05,1.1448899e-05,1.1569503e-05,1.1629807e-05,1.1662406e-05
138.44453,0.57885546,1.1124881e-05,1.5740254e-12,1.1124881e-05,2.4651771e-18,1.1125231e-05,0.0038280071,0.046076142,9.669723e-06,1.0799454e-05,1.100774e-05,1.1124881e-05,1.1183418e-05,1.1215061e-05
140.7345,0.57338569,1.0718639e-05,1.5196707e-12,1.0718639e-05,2.3797548e-18,1.0719052e-05,0.0036748527,0.044204511,9.3163361e-06,1.040193e-05,1.0604652e-05,1.0718639e-05,1.0775574e-05,1.0806347e-05
143.06236,0.56801755,1.0348131e-05,1.4700349e-12,1.0348131e-05,2.3020426e-18,1.0348616e-05,0.0035355703,0.042499417,8.9936602e-06,1.0039359e-05,1.0237013e-05,1.0348131e-05,1.0403614e-05,1.0433601e-05
145.42872,0.56278636,1.0010994e-05,1.4248154e-12,1.0010994e-05,2.2314813e-18,1.0011557e-05,0.003409174,0.040949715,8.6995964e-06,9.7094243e-06,9.902479e-06,1.0010994e-05,1.0065164e-05,1.0094439e-05
147.83422,0.55772783,9.705122e-06,1.3837426e-12,9.705122e-06,2.1675793e-18,9.7057709e-06,0.0032947898,0.039545434,8.4323206e-06,9.4100684e-06,9.5989657e-06,9.705122e-06,9.7581084e-06,9.7867422e-06
150.27951,0.55287779,9.4286584e-06,1.346578e-12,9.4286584e-06,2.1099077e-18,9.4294003e-06,0.0031916474,0.038277723,8.1902581e-06,9.1394758e-06,9.3246321e-06,9.4286584e-06,9.4805817e-06,9.5086397e-06
152.76524,0.54827194,9.1799782e-06,1.3131131e-12,9.1799782e-06,2.0580968e-18,9.1808202e-06,0.0030990737,0.037138799,7.9720613e-06,8.8960601e-06,9.0778682e-06,9.1799782e-06,9.2309509e-06,9.2584944e-06
155.2921,0.54394569,8.9576792e-06,1.2831678e-12,8.9576792e-06,2.0118321e-18,8.9586282e-06,0.0030164881,0.036121908,7.7765927e-06,8.678454e-06,8.8572848e-06,8.9576792e-06,9.0078073e-06,9.0348939e-06
157.86075,0.53993399,8.7605748e-06,1.2565901e-12,8.7605748e-06,1.9708514e-18,8.7616377e-06,0.0029433979,0.0352213,7.6029117e-06,8.4855013e-06,8.6617062e-06,8.7605748e-06,8.8099584e-06,8.8366427e-06
160.47188,0.53627132,8.5876896e-06,1.2332551e-12,8.5876896e-06,1.9349431e-18,8.5888731e-06,0.002879396,0.034432208,7.4502652e-06,8.3162528e-06,8.4901658e-06,8.5876896e-06,8.6364241e-06,8.6627578e-06
163.12621,0.53299159,8.4382578e-06,1.2130654e-12,8.4382578e-06,1.9039442e-18,8.4395688e-06,0.0028241593,0.033750849,7.3180826e-06,8.1699644e-06,8.3419054e-06,8.4382578e-06,8.4864347e-06,8.5124677e-06
165.82444,0.53012819,8.3117259e-06,1.1959513e-12,8.3117259e-06,1.8777403e-18,8.3131713e-06,0.0027774493,0.033174437,7.2059744e-06,8.0460996e-06,8.2163769e-06,8.3117259e-06,8.3594338e-06,8.3852143e-06
168.5673,0.52771398,8.2077586e-06,1.1818719e-12,8.2077586e-06,1.8562659e-18,8.2093453e-06,0.0027391132,0.032701207,7.1137352e-06,7.9443348e-06,8.1132488e-06,8.2077586e-06,8.2550842e-06,8.2806592e-06
171.35553,0.5257813,8.1262497e-06,1.1708163e-12,8.1262497e-06,1.8395057e-18,8.1279848e-06,0.0027090878,0.032330474,7.0413511e-06,7.8645703e-06,8.0324164e-06,8.1262497e-06,8.1732784e-06,8.1986947e-06
174.18988,0.52436204,8.0673376e-06,1.162806e-12,8.0673376e-06,1.8274977e-18,8.0692282e-06,0.002687405,0.032062699,6.989012e-06,7.8069451e-06,7.974018e-06,8.0673376e-06,8.1141551e-06,8.139459e-06
177.07111,0.5234876,8.0314276e-06,1.157898e-12,8.0314276e-06,1.820337e-18,8.0334812e-06,0.0026741998,0.031899601,6.9571296e-06,7.771859e-06,7.9384563e-06,8.0314276e-06,8.0781206e-06,8.1033594e-06
180,0.52318884,8.0192215e-06,1.1561882e-12,8.0192215e-06,1.8181817e-18,8.0214459e-06,0.0026697216,0.031844288,6.9463616e-06,7.760001e-06,7.9264284e-06,8.0192215e-06,8.065879e-06,8.0911013e-06
