x_linear_H0,y_linear_H0,x_linear_H1,y_linear_H1,x_circular_H0,y_circular_H0,x_circular_H1,y_circular_H1,x_elliptical_H0,y_elliptical_H0,x_elliptical_H1,y_elliptical_H1
-0.00035687991,0,-0.0001510046,-0.00026487222,-0.00025235221,-0.00037592148,8.521785e-05,-0.00046368537,-0.000306022,-0.00027352306,1.0210941e-05,-0.00042823109
-0.00035774047,0,-0.00014684459,-0.0002676804,-0.00025296071,-0.00038399414,9.3412138e-05,-0.00047007441,-0.00030675992,-0.00027939678,1.7600033e-05,-0.00043384299
-0.00035845228,0,-0.00014248364,-0.00027040826,-0.00025346404,-0.00039214723,0.00010183136,-0.00047638726,-0.00030737029,-0.00028532902,2.5221714e-05,-0.00043937191
-0.00035901194,0,-0.00013791989,-0.00027305198,-0.00025385978,-0.0004003794,0.00011047643,-0.00048261834,-0.0003078502,-0.00029131881,3.3077276e-05,-0.00044481248
-0.00035941607,0,-0.0001331516,-0.00027560773,-0.00025414554,-0.00040868928,0.00011934814,-0.00048876199,-0.00030819674,-0.00029736513,4.1167904e-05,-0.00045015925
-0.00035966131,0,-0.00012817707,-0.00027807163,-0.00025431895,-0.00041707541,0.00012844717,-0.00049481247,-0.00030840703,-0.00030346693,4.949467e-05,-0.00045540674
-0.00035974428,0,-0.00012299473,-0.00028043979,-0.00025437762,-0.00042553628,0.00013777409,-0.000500764,-0.00030847818,-0.00030962312,5.8058531e-05,-0.00046054938
-0.00035966165,0,-0.00011760307,-0.00028270827,-0.00025431919,-0.00043407032,0.00014732935,-0.00050661069,-0.00030840732,-0.00031583255,6.6860327e-05,-0.00046558156
-0.00035941008,0,-0.00011200066,-0.00028487311,-0.0002541413,-0.00044267593,0.00015711326,-0.00051234663,-0.0003081916,-0.00032209405,7.590078e-05,-0.0004704976
-0.00035898625,0,-0.00010618619,-0.00028693032,-0.00025384161,-0.0004513514,0.00016712604,-0.00051796582,-0.00030782817,-0.00032840638,8.5180489e-05,-0.00047529178
-0.00035838687,0,-0.00010015843,-0.00028887589,-0.00025341779,-0.00046009501,0.00017736774,-0.0005234622,-0.00030731421,-0.00033476829,9.4699928e-05,-0.00047995831
-0.00035760867,0,-9.391625e-05,-0.0002907058,-0.00025286751,-0.00046890495,0.00018783832,-0.00052882965,-0.0003066469,-0.00034117846,0.00010445945,-0.00048449136
-0.00035664838,0,-8.7458605e-05,-0.00029241598,-0.00025218849,-0.00047777936,0.00019853758,-0.000534062,-0.00030582346,-0.00034763555,0.00011445926,-0.00048888504
-0.00035550279,0,-8.0784567e-05,-0.00029400238,-0.00025137843,-0.00048671633,0.00020946521,-0.00053915303,-0.00030484112,-0.00035413815,0.00012469945,-0.00049313344
-0.00035416868,0,-7.3893304e-05,-0.00029546089,-0.00025043507,-0.00049571388,0.00022062075,-0.00054409646,-0.00030369714,-0.00036068482,0.00013517998,-0.00049723057
-0.00035264288,0,-6.678409e-05,-0.00029678741,-0.00024935617,-0.00050476996,0.00023200359,-0.00054888596,-0.00030238877,-0.0003672741,0.00014590065,-0.00050117044
-0.00035092224,0,-5.9456306e-05,-0.00029797784,-0.0002481395,-0.0005138825,0.000243613,-0.00055351514,-0.00030091334,-0.00037390444,0.00015686115,-0.00050494698
-0.00034900366,0,-5.1909442e-05,-0.00029902805,-0.00024678285,-0.00052304932,0.00025544811,-0.0005579776,-0.00029926817,-0.00038057428,0.00016806101,-0.00050855411
-0.00034688404,0,-4.4143099e-05,-0.00029993389,-0.00024528406,-0.00053226821,0.00026750787,-0.00056226687,-0.00029745061,-0.00038728201,0.00017949961,-0.00051198572
-0.00034456034,0,-3.6156992e-05,-0.00030069124,-0.00024364096,-0.0005415369,0.00027979114,-0.00056637645,-0.00029545806,-0.00039402597,0.00019117621,-0.00051523564
-0.00034202956,0,-2.7950951e-05,-0.00030129594,-0.00024185142,-0.00055085305,0.00029229657,-0.0005702998,-0.00029328793,-0.00040080447,0.0002030899,-0.00051829771
-0.00033928872,0,-1.9524922e-05,-0.00030174385,-0.00023991335,-0.00056021427,0.0003050227,-0.00057403035,-0.00029093767,-0.00040761575,0.00021523962,-0.00052116571
-0.00033633489,0,-1.0878973e-05,-0.00030203081,-0.00023782468,-0.00056961809,0.0003179679,-0.0005775615,-0.00028840479,-0.00041445804,0.00022762417,-0.00052383343
-0.00033316519,0,-2.0132897e-06,-0.00030215269,-0.00023558336,-0.00057906201,0.00033113039,-0.00058088662,-0.00028568679,-0.0004213295,0.0002402422,-0.00052629462
-0.00032977677,0,7.0718157e-06,-0.00030210535,-0.00023318739,-0.00058854345,0.00034450824,-0.00058399906,-0.00028278125,-0.00042822826,0.00025309217,-0.00052854301
-0.00032616685,0,1.6375908e-05,-0.00030188465,-0.00023063479,-0.00059805977,0.00035809934,-0.00058689215,-0.00027968577,-0.0004351524,0.00026617243,-0.00053057234
-0.00032233268,0,2.5898424e-05,-0.00030148647,-0.00022792362,-0.00060760829,0.00037190143,-0.00058955918,-0.00027639799,-0.00044209997,0.00027948113,-0.00053237632
-0.00031827156,0,3.5638674e-05,-0.00030090669,-0.00022505198,-0.00061718625,0.0003859121,-0.00059199345,-0.00027291561,-0.00044906896,0.00029301626,-0.00053394865
-0.00031398085,0,4.5595835e-05,-0.00030014122,-0.00022201799,-0.00062679084,0.00040012877,-0.00059418825,-0.00026923636,-0.00045605733,0.00030677568,-0.00053528305
-0.00030945797,0,5.5768953e-05,-0.00029918598,-0.00021881983,-0.0006364192,0.00041454867,-0.00059613685,-0.00026535802,-0.00046306298,0.00032075706,-0.00053637321
-0.00030470039,0,6.615694e-05,-0.00029803691,-0.00021545572,-0.00064606838,0.0004291689,-0.00059783251,-0.00026127843,-0.0004700838,0.00033495789,-0.00053721286
-0.00029970565,0,7.6758574e-05,-0.00029668996,-0.00021192389,-0.00065573542,0.00044398637,-0.0005992685,-0.00025699547,-0.0004771176,0.00034937551,-0.00053779569
-0.00029447132,0,8.7572494e-05,-0.00029514112,-0.00020822267,-0.00066541726,0.00045899782,-0.00060043809,-0.00025250707,-0.00048416217,0.00036400709,-0.00053811545
-0.00028899507,0,9.85972e-05,-0.0002933864,-0.00020435037,-0.0006751108,0.00047419982,-0.00060133455,-0.00024781122,-0.00049121526,0.00037884961,-0.00053816586
-0.00028327461,0,0.00010983105,-0.00029142185,-0.0002003054,-0.0006848129,0.00048958877,-0.00060195117,-0.00024290598,-0.00049827457,0.0003938999,-0.00053794068
-0.00027730774,0,0.00012127227,-0.00028924353,-0.00019608619,-0.00069452033,0.0005051609,-0.00060228125,-0.00023778943,-0.00050533777,0.00040915459,-0.00053743369
-0.00027109232,0,0.00013291893,-0.00028684756,-0.00019169122,-0.00070422983,0.00052091226,-0.00060231809,-0.00023245975,-0.00051240246,0.00042461016,-0.00053663868
-0.00026462627,0,0.00014476896,-0.00028423007,-0.00018711903,-0.00071393807,0.00053683871,-0.00060205504,-0.00022691515,-0.00051946624,0.00044026288,-0.0005355495
-0.00025790759,0,0.00015682014,-0.00028138727,-0.00018236821,-0.00072364167,0.00055293596,-0.00060148546,-0.00022115394,-0.00052652665,0.00045610887,-0.00053415999
-0.00025093437,0,0.00016907012,-0.00027831536,-0.00017743739,-0.0007333372,0.00056919951,-0.00060060272,-0.00021517445,-0.00053358119,0.00047214405,-0.00053246405
-0.00024370476,0,0.00018151638,-0.00027501064,-0.00017232529,-0.00074302118,0.00058562472,-0.00059940027,-0.00020897511,-0.00054062732,0.00048836418,-0.00053045563
-0.00023621699,0,0.00019415626,-0.00027146943,-0.00016703064,-0.00075269006,0.00060220673,-0.00059787154,-0.0002025544,-0.00054766246,0.0005047648,-0.00052812869
-0.0002284694,0,0.00020698695,-0.0002676881,-0.00016155226,-0.00076234025,0.00061894052,-0.00059601005,-0.00019591089,-0.00055468401,0.00052134131,-0.00052547727
-0.00022046037,0,0.00022000548,-0.00026366307,-0.00015588902,-0.00077196811,0.00063582088,-0.00059380933,-0.00018904321,-0.0005616893,0.0005380889,-0.00052249544
-0.0002121884,0,0.00023320874,-0.00025939085,-0.00015003985,-0.00078156994,0.00065284243,-0.00059126298,-0.00018195005,-0.00056867566,0.00055500258,-0.00051917733
-0.00020365206,0,0.00024659346,-0.00025486797,-0.00014400375,-0.000791142,0.0006699996,-0.00058836464,-0.0001746302,-0.00057564036,0.00057207717,-0.00051551715
-0.00019485003,0,0.00026015621,-0.00025009105,-0.00013777978,-0.0008006805,0.00068728663,-0.00058510802,-0.00016708252,-0.00058258064,0.00058930732,-0.00051150914
-0.00018578106,0,0.00027389341,-0.00024505677,-0.00013136705,-0.00081018159,0.00070469758,-0.00058148688,-0.00015930595,-0.0005894937,0.00060668747,-0.00050714763
-0.00017644401,0,0.00028780132,-0.00023976186,-0.00012476476,-0.00081964139,0.00072222634,-0.00057749505,-0.00015129949,-0.00059637671,0.00062421189,-0.00050242701
-0.00016683783,0,0.00030187605,-0.00023420315,-0.00011797216,-0.00082905596,0.0007398666,-0.00057312644,-0.00014306226,-0.00060322682,0.00064187466,-0.00049734176
-0.00015696157,0,0.00031611355,-0.00022837753,-0.00011098859,-0.00083842131,0.00075761186,-0.00056837502,-0.00013459343,-0.00061004111,0.00065966965,-0.00049188642
-0.00014681438,0,0.00033050959,-0.00022228197,-0.00010381344,-0.00084773343,0.00077545547,-0.00056323486,-0.00012589229,-0.00061681667,0.00067759058,-0.00048605564
-0.00013639551,0,0.00034505982,-0.00021591353,-9.6446187e-05,-0.00085698824,0.00079339055,-0.00055770008,-0.00011695818,-0.00062355054,0.00069563096,-0.00047984414
-0.00012570432,0,0.00035975971,-0.00020926933,-8.8886374e-05,-0.00086618163,0.00081141007,-0.00055176493,-0.00010779056,-0.00063023971,0.00071378411,-0.00047324674
-0.00011474027,0,0.00037460455,-0.0002023466,-8.1133623e-05,-0.00087530944,0.00082950681,-0.00054542371,-9.838897e-05,-0.00063688117,0.00073204316,-0.00046625836
-0.00010350294,0,0.00038958951,-0.00019514266,-7.3187632e-05,-0.00088436749,0.00084767336,-0.00053867086,-8.875304e-05,-0.00064347187,0.00075040106,-0.000458874
-9.1992013e-05,0,0.00040470957,-0.0001876549,-6.5048176e-05,-0.00089335154,0.00086590213,-0.0005315009,-7.88825e-05,-0.00065000872,0.00076885058,-0.00045108881
-8.0207281e-05,0,0.00041995956,-0.00017988084,-5.6715112e-05,-0.00090225732,0.00088418534,-0.00052390844,-6.8777176e-05,-0.00065648863,0.00078738428,-0.000442898
-6.8148655e-05,0,0.00043533415,-0.00017181806,-4.8188376e-05,-0.00091108052,0.00090251506,-0.00051588825,-5.8436989e-05,-0.00066290845,0.00080599455,-0.00043429694
-5.5816162e-05,0,0.00045082786,-0.00016346427,-3.9467986e-05,-0.00091981681,0.00092088314,-0.00050743516,-4.7861964e-05,-0.00066926503,0.00082467358,-0.0004252811
-4.3209946e-05,0,0.00046643502,-0.00015481729,-3.0554046e-05,-0.00092846179,0.00093928128,-0.00049854417,-3.7052223e-05,-0.00067555518,0.00084341341,-0.00041584606
-3.0330272e-05,0,0.00048214983,-0.00014587501,-2.1446741e-05,-0.00093701108,0.00095770098,-0.00048921037,-2.6007994e-05,-0.0006817757,0.00086220584,-0.00040598755
-1.7177527e-05,0,0.0004979663,-0.00013663548,-1.2146346e-05,-0.00094546021,0.00097613357,-0.000479429,-1.4729608e-05,-0.00068792335,0.00088104253,-0.00039570142
-3.7522209e-06,0,0.00051387832,-0.00012709683,-2.6532209e-06,-0.00095380473,0.00099457022,-0.00046919543,-3.2175029e-06,-0.00069399488,0.00089991494,-0.00038498367
9.9450108e-06,0,0.00052987959,-0.00011725732,7.0321845e-06,-0.00096204014,0.0010130019,-0.00045850517,8.5277764e-06,-0.00069998702,0.00091881435,-0.00037383044
2.3913405e-05,0,0.00054596365,-0.00010711533,1.6909331e-05,-0.0009701619,0.0010314194,-0.00044735387,2.0505576e-05,-0.00070589647,0.00093773186,-0.000362238
3.815207e-05,0,0.0005621239,-9.666935e-05,2.6977588e-05,-0.00097816548,0.0010498134,-0.00043573734,3.271513e-05,-0.00071171993,0.00095665839,-0.0003502028
5.2659984e-05,0,0.00057835357,-8.5918019e-05,3.7236231e-05,-0.00098604629,0.0010681744,-0.00042365153,4.5155563e-05,-0.00071745406,0.00097558468,-0.0003377214
6.7435991e-05,0,0.00059464573,-7.4860089e-05,4.7684446e-05,-0.00099379974,0.0010864926,-0.00041109257,5.7825885e-05,-0.00072309552,0.0009945013,-0.00032479058
8.2478802e-05,0,0.00061099332,-6.3494448e-05,5.832132e-05,-0.0010014212,0.0011047582,-0.00039805673,7.0724989e-05,-0.00072864095,0.0010133986,-0.00031140723
9.7786994e-05,0,0.00062738908,-5.1820121e-05,6.9145847e-05,-0.0010089061,0.0011229611,-0.00038454046,8.3851656e-05,-0.00073408698,0.0010322669,-0.00029756844
0.00011335901,0,0.00064382564,-3.9836266e-05,8.0156921e-05,-0.0010162496,0.0011410912,-0.0003705404,9.7204545e-05,-0.00073943023,0.0010510962,-0.00028327147
0.00012919314,0,0.00066029544,-2.7542188e-05,9.1353342e-05,-0.0010234473,0.0011591381,-0.00035605334,0.0001107822,-0.00074466729,0.0010698763,-0.00026851375
0.00014528754,0,0.0006767908,-1.4937329e-05,0.00010273381,-0.0010304943,0.0011770913,-0.00034107626,0.00012458304,-0.00074979475,0.001088597,-0.0002532929
0.00016164025,0,0.00069330386,-2.021284e-06,0.00011429692,-0.001037386,0.0011949401,-0.00032560635,0.00013860537,-0.00075480921,0.0011072479,-0.00023760671
0.00017824913,0,0.00070982664,1.1206207e-05,0.00012604117,-0.0010441177,0.0012126737,-0.00030964096,0.00015284736,-0.00075970724,0.0011258182,-0.00022145319
0.0001951119,0,0.00072635099,2.4745251e-05,0.00013796495,-0.0010506847,0.0012302811,-0.00029317766,0.00016730708,-0.00076448542,0.0011442973,-0.00020483053
0.00021222617,0,0.00074286862,3.85958e-05,0.00015006656,-0.0010570822,0.0012477512,-0.00027621422,0.00018198244,-0.0007691403,0.0011626742,-0.00018773712
0.00022958936,0,0.0007593711,5.2757646e-05,0.00016234419,-0.0010633056,0.0012650728,-0.0002587486,0.00019687125,-0.00077366846,0.0011809378,-0.00017017154
0.00024719876,0,0.00077584985,6.7230425e-05,0.00017479592,-0.0010693501,0.0012822344,-0.000240779,0.00021197119,-0.00077806645,0.0011990769,-0.00015213261
0.00026505152,0,0.00079229615,8.2013607e-05,0.00018741973,-0.0010752109,0.0012992246,-0.00022230381,0.0002272798,-0.00078233085,0.0012170801,-0.00013361934
0.00028314462,0,0.00080870114,9.7106496e-05,0.00020021348,-0.0010808834,0.0013160316,-0.00020332165,0.00024279451,-0.00078645821,0.0012349358,-0.00011463098
0.0003014749,0,0.00082505584,0.00011250823,0.00021317495,-0.0010863629,0.0013326436,-0.00018383137,0.0002585126,-0.00079044509,0.0012526324,-9.5166963e-05
0.00032003905,0,0.00084135112,0.00012821777,0.00022630178,-0.0010916446,0.0013490487,-0.00016383204,0.00027443122,-0.00079428808,0.0012701581,-7.5226986e-05
0.00033883359,0,0.0008575777,0.00014423392,0.00023959153,-0.0010967238,0.0013652348,-0.00014332298,0.00029054741,-0.00079798375,0.001287501,-5.4810959e-05
0.0003578549,0,0.0008737262,0.00016055528,0.00025304163,-0.0011015958,0.0013811898,-0.00012230373,0.00030685805,-0.00080152868,0.0013046488,-3.3919027e-05
0.00037709921,0,0.0008897871,0.00017718031,0.00026664941,-0.001106256,0.0013969014,-0.00010077409,0.0003233599,-0.00080491946,0.0013215895,-1.2551577e-05
0.00039656257,0,0.00090575076,0.00019410724,0.00028041208,-0.0011106997,0.0014123571,-7.8734096e-05,0.00034004959,-0.00080815271,0.0013383107,9.2907664e-06
0.00041624088,0,0.00092160739,0.00021133417,0.00029432675,-0.0011149222,0.0014275445,-5.6184041e-05,0.00035692361,-0.00081122504,0.0013547999,3.1607128e-05
0.00043612991,0,0.00093734713,0.00022885898,0.00030839042,-0.0011189189,0.0014424509,-3.3124475e-05,0.00037397831,-0.00081413308,0.0013710446,5.4396386e-05
0.00045622524,0,0.00095295995,0.00024667937,0.00032259996,-0.0011226852,0.0014570636,-9.5562063e-06,0.00039120991,-0.00081687348,0.001387032,7.7657163e-05
0.00047652229,0,0.00096843574,0.00026479284,0.00033695214,-0.0011262165,0.0014713697,1.451969e-05,0.00040861449,-0.0008194429,0.0014027495,0.00010138782
0.00049701634,0,0.00098376428,0.00028319674,0.00035144362,-0.0011295083,0.0014853565,3.9101871e-05,0.00042618799,-0.00082183803,0.001418184,0.00012558647
0.00051770249,0,0.00099893521,0.00030188817,0.00036607094,-0.001132556,0.0014990109,6.4188722e-05,0.00044392623,-0.00082405556,0.0014333226,0.00015025094
0.0005385757,0,0.0010139381,0.00032086407,0.00038083053,-0.0011353552,0.0015123198,8.9778348e-05,0.00046182485,-0.00082609224,0.0014481522,0.00017537881
0.00055963075,0,0.0010287624,0.00034012117,0.0003957187,-0.0011379013,0.0015252701,0.00011586858,0.00047987941,-0.00082794481,0.0014626596,0.00020096737
0.00058086226,0,0.0010433974,0.000359656,0.00041073165,-0.00114019,0.0015378486,0.00014245695,0.00049808528,-0.00082961006,0.0014768315,0.00022701365
0.00060226471,0,0.0010578325,0.00037946491,0.00042586546,-0.0011422168,0.0015500419,0.00016954071,0.00051643772,-0.00083108478,0.0014906547,0.00025351438
0.00062383238,0,0.0010720568,0.000399544,0.0004411161,-0.0011439774,0.0015618368,0.00019711684,0.00053493185,-0.00083236581,0.0015041156,0.00028046603
0.00064555942,0,0.0010860593,0.00041988921,0.00045647944,-0.0011454675,0.0015732198,0.00022518199,0.00055356263,-0.00083345002,0.0015172008,0.00030786477
0.0006674398,0,0.0010998292,0.00044049625,0.00047195121,-0.0011466829,0.0015841776,0.00025373252,0.00057232491,-0.00083433433,0.0015298968,0.00033570649
0.00068946735,0,0.0011133552,0.00046136062,0.00048752704,-0.0011476192,0.0015946965,0.0002827645,0.00059121337,-0.00083501565,0.0015421898,0.00036398678
0.00071163571,0,0.0011266262,0.00048247764,0.00050320243,-0.0011482725,0.0016047631,0.00031227369,0.00061022258,-0.00083549097,0.0015540663,0.00039270095
0.00073393837,0,0.0011396311,0.00050384238,0.0005189728,-0.0011486386,0.0016143639,0.00034225553,0.00062934696,-0.00083575731,0.0015655125,0.00042184399
0.00075636866,0,0.0011523585,0.00052544972,0.00053483341,-0.0011487133,0.0016234852,0.00037270516,0.00064858077,-0.00083581172,0.0015765147,0.00045141061
0.00077891975,0,0.0011647971,0.00054729432,0.00055077943,-0.0011484928,0.0016321135,0.0004036174,0.00066791817,-0.00083565129,0.0015870591,0.0004813952
0.00080158464,0,0.0011769354,0.00056937063,0.00056680594,-0.0011479732,0.0016402351,0.00043498674,0.00068735316,-0.00083527318,0.0015971318,0.00051179186
0.00082435619,0,0.0011887619,0.00059167288,0.00058290785,-0.0011471505,0.0016478363,0.00046680737,0.0007068796,-0.00083467457,0.001606719,0.00054259437
0.00084722707,0,0.0012002653,0.00061419507,0.00059908001,-0.0011460209,0.0016549037,0.00049907314,0.00072649122,-0.00083385271,0.0016158069,0.00057379622
0.00087018982,0,0.0012114338,0.00063693102,0.00061531712,-0.0011445808,0.0016614235,0.00053177757,0.00074618162,-0.00083280488,0.0016243816,0.00060539055
0.0008932368,0,0.001222256,0.0006598743,0.0006316138,-0.0011428265,0.0016673822,0.00056491387,0.00076594424,-0.00083152844,0.0016324291,0.00063737023
0.00091636023,0,0.0012327201,0.00068301826,0.00064796453,-0.0011407544,0.0016727662,0.00059847489,0.00078577241,-0.00083002078,0.0016399357,0.00066972778
0.00093955215,0,0.0012428145,0.00070635605,0.0006643637,-0.0011383611,0.0016775619,0.00063245318,0.00080565932,-0.00082827935,0.0016468874,0.00070245541
0.00096280447,0,0.0012525275,0.00072988058,0.00068080557,-0.001135643,0.0016817558,0.00066684093,0.00082559802,-0.00082630168,0.0016532705,0.00073554502
0.00098610892,0,0.0012618474,0.00075358456,0.00069728431,-0.001132597,0.0016853344,0.00070162999,0.00084558143,-0.00082408534,0.001659071,0.00076898817
0.0010094571,0,0.0012707625,0.00077746046,0.00071379396,-0.0011292196,0.0016882843,0.00073681187,0.00086560233,-0.00082162797,0.0016642752,0.00080277612
0.0010328404,0,0.001279261,0.00080150054,0.00073032848,-0.0011255079,0.001690592,0.00077237777,0.00088565338,-0.00081892728,0.0016688693,0.00083689979
0.0010562502,0,0.0012873312,0.00082569683,0.00074688171,-0.0011214587,0.0016922444,0.00080831849,0.00090572711,-0.00081598103,0.0016728396,0.00087134977
0.0010796776,0,0.0012949614,0.00085004115,0.00076344736,-0.001117069,0.0016932281,0.00084462454,0.00092581592,-0.00081278707,0.0016761725,0.00090611633
0.0011031136,0,0.0013021399,0.00087452509,0.00078001908,-0.001112336,0.00169353,0.00088128604,0.00094591208,-0.00080934331,0.0016788544,0.00094118942
0.0011265489,0,0.0013088548,0.00089914003,0.00079659038,-0.0011072569,0.001693137,0.0009182928,0.00096600773,-0.00080564773,0.0016808716,0.00097655864
0.0011499744,0,0.0013150947,0.00092387711,0.00081315469,-0.0011018291,0.001692036,0.00095563424,0.0009860949,-0.0008016984,0.0016822108,0.0010122133
0.0011733805,0,0.0013208477,0.00094872727,0.00082970532,-0.0010960499,0.0016902143,0.00099329946,0.0010061655,-0.00079749344,0.0016828585,0.0010481423
0.0011967577,0,0.0013261022,0.00097368121,0.00084623549,-0.001089917,0.001687659,0.0010312772,0.0010262113,-0.00079303109,0.0016828016,0.0010843343
0.0012200962,0,0.0013308467,0.00099872944,0.00086273832,-0.001083428,0.0016843574,0.0010695559,0.0010462239,-0.00078830964,0.0016820267,0.0011207776
0.0012433862,0,0.0013350696,0.0010238622,0.00087920683,-0.0010765806,0.0016802971,0.0011081235,0.0010661949,-0.00078332746,0.0016805208,0.0011574601
0.0012666177,0,0.0013387593,0.0010490696,0.00089563396,-0.0010693728,0.0016754656,0.0011469677,0.0010861157,-0.00077808302,0.001678271,0.0011943695
0.0012897805,0,0.0013419045,0.0010743415,0.00091201253,-0.0010618026,0.0016698507,0.0011860759,0.0011059776,-0.00077257488,0.0016752643,0.0012314931
0.0013128644,0,0.0013444938,0.0010996674,0.00092833528,-0.0010538681,0.0016634402,0.0012254351,0.0011257719,-0.00076680167,0.0016714881,0.0012688178
0.0013358589,0,0.0013465158,0.0011250368,0.00094459487,-0.0010455676,0.0016562222,0.0012650318,0.0011454895,-0.00076076214,0.0016669297,0.0013063303
0.0013587535,0,0.0013479593,0.0011504389,0.00096078385,-0.0010368994,0.0016481848,0.0013048524,0.0011651216,-0.0007544551,0.0016615768,0.0013440168
0.0013815377,0,0.0013488131,0.0011758627,0.00097689469,-0.001027862,0.0016393166,0.0013448827,0.0011846588,-0.00074787949,0.0016554171,0.0013818635
0.0014042006,0,0.0013490662,0.0012012969,0.00099291977,-0.0010184542,0.001629606,0.0013851084,0.0012040921,-0.00074103431,0.0016484384,0.0014198558
0.0014267314,0,0.0013487076,0.0012267301,0.0010088514,-0.0010086748,0.0016190418,0.0014255147,0.001223412,-0.00073391868,0.0016406288,0.0014579793
0.0014491189,0,0.0013477264,0.0012521508,0.0010246818,-0.0009985225,0.0016076129,0.0014660864,0.0012426092,-0.00072653183,0.0016319766,0.0014962187
0.0014713523,0,0.0013461119,0.0012775469,0.0010404032,-0.00098799654,0.0015953086,0.0015068081,0.0012616741,-0.00071887308,0.0016224701,0.001534559
0.0014934201,0,0.0013438534,0.0013029066,0.0010560075,-0.0009770961,0.0015821182,0.001547664,0.0012805971,-0.00071094184,0.001612098,0.0015729843
0.0015153111,0,0.0013409403,0.0013282176,0.0010714867,-0.00096582053,0.0015680313,0.0015886379,0.0012993685,-0.00070273766,0.0016008491,0.0016114787
0.0015370138,0,0.0013373624,0.0013534673,0.0010868329,-0.00095416934,0.0015530377,0.0016297133,0.0013179785,-0.00069426017,0.0015887124,0.001650026
0.0015585168,0,0.0013331092,0.0013786433,0.0011020378,-0.00094214218,0.0015371277,0.0016708733,0.0013364171,-0.00068550913,0.0015756774,0.0016886096
0.0015798083,0,0.0013281708,0.0014037326,0.0011170932,-0.00092973886,0.0015202914,0.0017121007,0.0013546744,-0.00067648439,0.0015617333,0.0017272126
0.0016008767,0,0.0013225371,0.0014287223,0.0011319908,-0.00091695936,0.0015025195,0.0017533782,0.0013727404,-0.00066718594,0.00154687,0.0017658177
0.0016217101,0,0.0013161983,0.0014535992,0.0011467222,-0.0009038038,0.001483803,0.0017946877,0.001390605,-0.00065761386,0.0015310775,0.0018044075
0.0016422967,0,0.0013091448,0.0014783497,0.0011612792,-0.00089027247,0.0014641328,0.0018360111,0.0014082578,-0.00064776837,0.0015143461,0.0018429641
0.0016626245,0,0.0013013671,0.0015029605,0.0011756531,-0.00087636582,0.0014435005,0.0018773299,0.0014256888,-0.0006376498,0.0014966661,0.0018814694
0.0016826814,0,0.001292856,0.0015274178,0.0011898354,-0.00086208448,0.0014218978,0.0019186253,0.0014428874,-0.00062725859,0.0014780286,0.0019199049
0.0017024553,0,0.0012836023,0.0015517076,0.0012038177,-0.00084742921,0.0013993168,0.0019598781,0.0014598434,-0.00061659532,0.0014584245,0.0019582521
0.001721934,0,0.001273597,0.0015758158,0.0012175912,-0.000832401,0.0013757498,0.0020010688,0.0014765462,-0.00060566069,0.0014378452,0.0019964918
0.0017411051,0,0.0012628316,0.0015997283,0.0012311473,-0.00081700096,0.0013511895,0.0020421776,0.0014929853,-0.00059445551,0.0014162825,0.0020346047
