a0,H0,Q
0.15685152,2.5864662,1.4269243e-72
0.15959068,2.5864662,6.9268199e-71
0.16237767,2.5864662,3.0078684e-69
0.16521334,2.5864662,1.1723858e-67
0.16809853,2.5864662,4.1154335e-66
0.1710341,2.5864662,1.3052504e-64
0.17402094,2.5864662,3.7519753e-63
0.17705994,2.5864662,9.8044925e-62
0.180152,2.5864662,2.3359211e-60
0.18329807,2.5864662,5.0884697e-59
0.18649908,2.5864662,1.0162507e-57
0.18975599,2.5864662,1.8657334e-56
0.19306977,2.5864662,3.1567999e-55
0.19644143,2.5864662,4.9348179e-54
0.19987196,2.5864662,7.1443915e-53
0.20336241,2.5864662,9.6015081e-52
0.20691381,2.5864662,1.2005259e-50
0.21052723,2.5864662,1.3996135e-49
0.21420375,2.5864662,1.5246339e-48
0.21794448,2.5864662,1.5550028e-47
0.22175053,2.5864662,1.4878663e-46
0.22562305,2.5864662,1.3381212e-45
0.22956319,2.5864662,1.1332642e-44
0.23357215,2.5864662,9.0542155e-44
0.23765111,2.5864662,6.8361168e-43
0.24180131,2.5864662,4.8858296e-42
0.24602398,2.5864662,3.3108951e-41
0.2503204,2.5864662,2.1306717e-40
0.25469184,2.5864662,1.3041146e-39
0.25913963,2.5864662,7.6030224e-39
0.26366509,2.5864662,4.2281565e-38
0.26826958,2.5864662,2.2460194e-37
0.27295448,2.5864662,1.1411903e-36
0.27772119,2.5864662,5.5532975e-36
0.28257115,2.5864662,2.5914361e-35
0.2875058,2.5864662,1.1610691e-34
0.29252663,2.5864662,5.0005561e-34
0.29763514,2.5864662,2.0726211e-33
0.30283287,2.5864662,8.2764864e-33
0.30812136,2.5864662,3.1876065e-32
0.31350221,2.5864662,1.1853036e-31
0.31897702,2.5864662,4.2597114e-31
0.32454745,2.5864662,1.4809568e-30
0.33021515,2.5864662,4.985732e-30
0.33598183,2.5864662,1.6268213e-29
0.34184921,2.5864662,5.149473e-29
0.34781907,2.5864662,1.5826085e-28
0.35389317,2.5864662,4.7264619e-28
0.36007335,2.5864662,1.372789e-27
0.36636145,2.5864662,3.8807763e-27
0.37275937,2.5864662,1.068593e-26
0.37926902,2.5864662,2.868181e-26
0.38589235,2.5864662,7.5095354e-26
0.39263134,2.5864662,1.9192616e-25
0.39948802,2.5864662,4.7914064e-25
0.40646444,2.5864662,1.1691864e-24
0.41356269,2.5864662,2.7904359e-24
0.4207849,2.5864662,6.5177119e-24
0.42813324,2.5864662,1.4907756e-23
0.4356099,2.5864662,3.3409871e-23
0.44321713,2.5864662,7.3405155e-23
0.45095721,2.5864662,1.5819912e-22
0.45883246,2.5864662,3.3460833e-22
0.46684524,2.5864662,6.9493974e-22
0.47499794,2.5864662,1.4179182e-21
0.48329302,2.5864662,2.8435331e-21
0.49173296,2.5864662,5.6075319e-21
0.5003203,2.5864662,1.0878995e-20
0.50905759,2.5864662,2.0773069e-20
0.51794747,2.5864662,3.9056484e-20
0.52699259,2.5864662,7.2334661e-20
0.53619568,2.5864662,1.320187e-19
0.54555948,2.5864662,2.3753628e-19
0.5550868,2.5864662,4.2149718e-19
0.56478051,2.5864662,7.3788657e-19
0.5746435,2.5864662,1.2748821e-18
0.58467873,2.5864662,2.1746364e-18
0.59488921,2.5864662,3.663413e-18
0.605278,2.5864662,6.0969104e-18
0.61584821,2.5864662,1.0027587e-17
0.62660302,2.5864662,1.6303458e-17
0.63754564,2.5864662,2.6211379e-17
0.64867935,2.5864662,4.1682448e-17
0.6600075,2.5864662,6.5583191e-17
0.67153348,2.5864662,1.0212383e-16
0.68326074,2.5864662,1.5742462e-16
0.6951928,2.5864662,2.4029337e-16
0.70733323,2.5864662,3.6328196e-16
0.71968567,2.5864662,5.4410781e-16
0.73225383,2.5864662,8.0754813e-16
0.74504148,2.5864662,1.1879399e-15
0.75805244,2.5864662,1.7324495e-15
0.77129061,2.5864662,2.5053101e-15
0.78475997,2.5864662,3.5932651e-15
0.79846455,2.5864662,5.1125004e-15
0.81240846,2.5864662,7.2174e-15
0.82659587,2.5864662,1.0111512e-14
0.84103105,2.5864662,1.4061171e-14
0.85571831,2.5864662,1.9412298e-14
0.87066207,2.5864662,2.6610937e-14
0.88586679,2.5864662,3.6228197e-14
0.90133704,2.5864662,4.8990304e-14
0.91707745,2.5864662,6.5814546e-14
0.93309274,2.5864662,8.7851972e-14
0.94938772,2.5864662,1.1653775e-13
0.96596726,2.5864662,1.5365018e-13
0.98283633,2.5864662,2.0137929e-13
1,2.5864662,2.6240621e-13
1.0174634,2.5864662,3.3999426e-13
1.0352318,2.5864662,4.3809288e-13
1.0533104,2.5864662,5.6145547e-13
1.0717048,2.5864662,7.1577215e-13
1.0904204,2.5864662,9.0781837e-13
1.1094629,2.5864662,1.1456204e-12
1.1288379,2.5864662,1.4386383e-12
1.1485512,2.5864662,1.7979671e-12
1.1686089,2.5864662,2.2365565e-12
1.1890167,2.5864662,2.7694504e-12
1.209781,2.5864662,3.4140442e-12
1.2309079,2.5864662,4.1903624e-12
1.2524038,2.5864662,5.1213543e-12
1.274275,2.5864662,6.2332076e-12
1.2965282,2.5864662,7.5556793e-12
1.31917,2.5864662,9.122443e-12
1.3422072,2.5864662,1.097145e-11
1.3656467,2.5864662,1.3145303e-11
1.3894955,2.5864662,1.5691643e-11
1.4137608,2.5864662,1.8663538e-11
1.4384499,2.5864662,2.2119887e-11
1.4635701,2.5864662,2.6125818e-11
1.489129,2.5864662,3.0753093e-11
1.5151343,2.5864662,3.6080501e-11
1.5415937,2.5864662,4.2194256e-11
1.5685152,2.5864662,4.9188369e-11
1.5959068,2.5864662,5.7165024e-11
1.6237767,2.5864662,6.6234919e-11
1.6521334,2.5864662,7.6517596e-11
1.6809853,2.5864662,8.8141741e-11
1.710341,2.5864662,1.0124546e-10
1.7402094,2.5864662,1.1597651e-10
1.7705994,2.5864662,1.324925e-10
1.80152,2.5864662,1.5096109e-10
1.8329807,2.5864662,1.7156006e-10
1.8649908,2.5864662,1.9447741e-10
1.8975599,2.5864662,2.199114e-10
1.9306977,2.5864662,2.4807052e-10
1.9644143,2.5864662,2.791734e-10
1.9987196,2.5864662,3.1344872e-10
2.0336241,2.5864662,3.5113501e-10
2.0691381,2.5864662,3.924804e-10
2.1052723,2.5864662,4.3774238e-10
2.1420375,2.5864662,4.8718739e-10
2.1794448,2.5864662,5.410905e-10
2.2175053,2.5864662,5.9973489e-10
2.2562305,2.5864662,6.6341143e-10
2.2956319,2.5864662,7.3241802e-10
2.3357215,2.5864662,8.0705912e-10
2.3765111,2.5864662,8.87645e-10
2.4180131,2.5864662,9.7449114e-10
2.4602398,2.5864662,1.0679174e-09
2.503204,2.5864662,1.1682475e-09
2.5469184,2.5864662,1.2758079e-09
2.5913963,2.5864662,1.3909272e-09
2.6366509,2.5864662,1.5139353e-09
2.6826958,2.5864662,1.6451624e-09
2.7295448,2.5864662,1.7849383e-09
2.7772119,2.5864662,1.9335914e-09
2.8257115,2.5864662,2.0914479e-09
2.875058,2.5864662,2.2588307e-09
2.9252663,2.5864662,2.4360589e-09
2.9763514,2.5864662,2.6234463e-09
3.0283287,2.5864662,2.8213013e-09
3.0812136,2.5864662,3.0299252e-09
3.1350221,2.5864662,3.2496123e-09
3.1897702,2.5864662,3.480648e-09
3.2454745,2.5864662,3.7233089e-09
3.3021515,2.5864662,3.9778617e-09
3.3598183,2.5864662,4.2445622e-09
3.4184921,2.5864662,4.5236551e-09
3.4781907,2.5864662,4.8153731e-09
3.5389317,2.5864662,5.1199359e-09
3.6007335,2.5864662,5.4375504e-09
3.6636145,2.5864662,5.7684095e-09
3.7275937,2.5864662,6.1126917e-09
3.7926902,2.5864662,6.4705611e-09
3.8589235,2.5864662,6.8421664e-09
3.9263134,2.5864662,7.2276408e-09
3.9948802,2.5864662,7.6271019e-09
4.0646444,2.5864662,8.0406509e-09
4.1356269,2.5864662,8.4683731e-09
4.207849,2.5864662,8.9103371e-09
4.2813324,2.5864662,9.3665949e-09
4.356099,2.5864662,9.8371819e-09
4.4321713,2.5864662,1.0322117e-08
4.5095721,2.5864662,1.0821402e-08
4.5883246,2.5864662,1.1335023e-08
4.6684524,2.5864662,1.1862948e-08
4.7499794,2.5864662,1.240513e-08
4.8329302,2.5864662,1.2961506e-08
4.9173296,2.5864662,1.3531996e-08
5.003203,2.5864662,1.4116505e-08
5.0905759,2.5864662,1.4714922e-08
5.1794747,2.5864662,1.5327122e-08
5.2699259,2.5864662,1.5952965e-08
5.3619568,2.5864662,1.6592296e-08
5.4555948,2.5864662,1.7244946e-08
5.550868,2.5864662,1.7910733e-08
5.6478051,2.5864662,1.8589462e-08
5.746435,2.5864662,1.9280926e-08
5.8467873,2.5864662,1.9984905e-08
5.9488921,2.5864662,2.0701167e-08
6.05278,2.5864662,2.142947e-08
6.1584821,2.5864662,2.2169562e-08
6.2660302,2.5864662,2.2921179e-08
6.3754564,2.5864662,2.368405e-08
6.4867935,2.5864662,2.4457893e-08
6.600075,2.5864662,2.5242419e-08
6.7153348,2.5864662,2.6037331e-08
6.8326074,2.5864662,2.6842325e-08
6.951928,2.5864662,2.765709e-08
7.0733323,2.5864662,2.8481309e-08
7.1968567,2.5864662,2.931466e-08
7.3225383,2.5864662,3.0156816e-08
7.4504148,2.5864662,3.1007444e-08
7.5805244,2.5864662,3.1866209e-08
7.7129061,2.5864662,3.2732773e-08
7.8475997,2.5864662,3.3606794e-08
7.9846455,2.5864662,3.4487927e-08
8.1240846,2.5864662,3.5375828e-08
8.2659587,2.5864662,3.6270149e-08
8.4103105,2.5864662,3.7170542e-08
8.5571831,2.5864662,3.807666e-08
8.7066207,2.5864662,3.8988154e-08
8.8586679,2.5864662,3.9904676e-08
9.0133704,2.5864662,4.082588e-08
9.1707745,2.5864662,4.175142e-08
9.3309274,2.5864662,4.2680954e-08
9.4938772,2.5864662,4.3614139e-08
9.6596726,2.5864662,4.4550636e-08
9.8283633,2.5864662,4.5490109e-08
10,2.5864662,4.6432225e-08
10.174634,2.5864662,4.7376655e-08
10.352318,2.5864662,4.8323072e-08
10.533104,2.5864662,4.9271153e-08
10.717048,2.5864662,5.0220582e-08
10.904204,2.5864662,5.1171046e-08
11.094629,2.5864662,5.2122234e-08
11.288379,2.5864662,5.3073844e-08
11.485512,2.5864662,5.4025578e-08
11.686089,2.5864662,5.4977141e-08
11.890167,2.5864662,5.5928246e-08
12.09781,2.5864662,5.6878612e-08
12.309079,2.5864662,5.782796e-08
12.524038,2.5864662,5.8776022e-08
12.74275,2.5864662,5.9722533e-08
12.965282,2.5864662,6.0667234e-08
13.1917,2.5864662,6.1609872e-08
13.422072,2.5864662,6.2550203e-08
13.656467,2.5864662,6.3487986e-08
13.894955,2.5864662,6.4422988e-08
14.137608,2.5864662,6.5354983e-08
14.384499,2.5864662,6.628375e-08
14.635701,2.5864662,6.7209074e-08
14.89129,2.5864662,6.813075e-08
15.151343,2.5864662,6.9048575e-08
15.415937,2.5864662,6.9962356e-08
15.685152,2.5864662,7.0871904e-08
15.959068,2.5864662,7.1777038e-08
16.237767,2.5864662,7.2677583e-08
16.521334,2.5864662,7.357337e-08
16.809853,2.5864662,7.4464237e-08
17.10341,2.5864662,7.5350027e-08
17.402094,2.5864662,7.6230591e-08
17.705994,2.5864662,7.7105785e-08
18.0152,2.5864662,7.7975472e-08
18.329807,2.5864662,7.8839519e-08
18.649908,2.5864662,7.9697802e-08
18.975599,2.5864662,8.0550201e-08
19.306977,2.5864662,8.13966e-08
19.644143,2.5864662,8.2236894e-08
19.987196,2.5864662,8.3070977e-08
20.336241,2.5864662,8.3898755e-08
20.691381,2.5864662,8.4720134e-08
21.052723,2.5864662,8.5535029e-08
21.420375,2.5864662,8.6343358e-08
21.794448,2.5864662,8.7145045e-08
22.175053,2.5864662,8.794002e-08
22.562305,2.5864662,8.8728216e-08
22.956319,2.5864662,8.9509571e-08
23.357215,2.5864662,9.028403e-08
23.765111,2.5864662,9.105154e-08
24.180131,2.5864662,9.1812053e-08
24.602398,2.5864662,9.2565527e-08
25.03204,2.5864662,9.3311922e-08
25.469184,2.5864662,9.4051204e-08
25.913963,2.5864662,9.4783342e-08
26.366509,2.5864662,9.550831e-08
26.826958,2.5864662,9.6226083e-08
27.295448,2.5864662,9.6936643e-08
27.772119,2.5864662,9.7639975e-08
28.257115,2.5864662,9.8336065e-08
28.75058,2.5864662,9.9024906e-08
29.252663,2.5864662,9.9706491e-08
29.763514,2.5864662,1.0038082e-07
30.283287,2.5864662,1.0104789e-07
30.812136,2.5864662,1.0170771e-07
31.350221,2.5864662,1.0236028e-07
31.897702,2.5864662,1.0300561e-07
32.454745,2.5864662,1.0364372e-07
33.021515,2.5864662,1.0427462e-07
33.598183,2.5864662,1.0489832e-07
34.184921,2.5864662,1.0551486e-07
34.781907,2.5864662,1.0612424e-07
35.389317,2.5864662,1.0672649e-07
36.007335,2.5864662,1.0732164e-07
36.636145,2.5864662,1.0790971e-07
37.275937,2.5864662,1.0849075e-07
37.926902,2.5864662,1.0906477e-07
38.589235,2.5864662,1.0963181e-07
39.263134,2.5864662,1.1019191e-07
39.948802,2.5864662,1.1074511e-07
40.646444,2.5864662,1.1129144e-07
41.356269,2.5864662,1.1183094e-07
42.07849,2.5864662,1.1236366e-07
42.813324,2.5864662,1.1288964e-07
43.56099,2.5864662,1.1340892e-07
44.321713,2.5864662,1.1392155e-07
45.095721,2.5864662,1.1442758e-07
45.883246,2.5864662,1.1492704e-07
46.684524,2.5864662,1.1542e-07
47.499794,2.5864662,1.159065e-07
48.329302,2.5864662,1.1638659e-07
49.173296,2.5864662,1.1686032e-07
50.03203,2.5864662,1.1732774e-07
50.905759,2.5864662,1.1778891e-07
51.794747,2.5864662,1.1824388e-07
52.699259,2.5864662,1.1869271e-07
53.619568,2.5864662,1.1913544e-07
54.555948,2.5864662,1.1957214e-07
55.50868,2.5864662,1.2000286e-07
56.478051,2.5864662,1.2042765e-07
57.46435,2.5864662,1.2084658e-07
58.467873,2.5864662,1.2125969e-07
59.488921,2.5864662,1.2166705e-07
60.5278,2.5864662,1.2206872e-07
61.584821,2.5864662,1.2246474e-07
62.660302,2.5864662,1.2285519e-07
63.754564,2.5864662,1.2324011e-07
64.867935,2.5864662,1.2361956e-07
66.00075,2.5864662,1.2399361e-07
67.153348,2.5864662,1.2436231e-07
68.326074,2.5864662,1.2472572e-07
69.51928,2.5864662,1.2508389e-07
70.733323,2.5864662,1.2543689e-07
71.968567,2.5864662,1.2578478e-07
73.225383,2.5864662,1.2612761e-07
74.504148,2.5864662,1.2646544e-07
75.805244,2.5864662,1.2679832e-07
77.129061,2.5864662,1.2712633e-07
78.475997,2.5864662,1.274495e-07
79.846455,2.5864662,1.2776791e-07
81.240846,2.5864662,1.280816e-07
82.659587,2.5864662,1.2839064e-07
84.103105,2.5864662,1.2869508e-07
85.571831,2.5864662,1.2899498e-07
87.066207,2.5864662,1.2929039e-07
88.586679,2.5864662,1.2958137e-07
90.133704,2.5864662,1.2986798e-07
91.707745,2.5864662,1.3015026e-07
93.309274,2.5864662,1.3042829e-07
94.938772,2.5864662,1.307021e-07
96.596726,2.5864662,1.3097176e-07
98.283633,2.5864662,1.3123731e-07
100,2.5864662,1.3149882e-07
0.1,2.593985,4.9132313e-141
0.10174634,2.593985,2.5175678e-137
0.10352318,2.593985,9.9655284e-134
0.10533104,2.593985,3.0725478e-130
0.10717048,2.593985,7.4375966e-127
0.10904204,2.593985,1.4244432e-123
0.11094629,2.593985,2.1745492e-120
0.11288379,2.593985,2.6652131e-117
0.11485512,2.593985,2.6409342e-114
0.11686089,2.593985,2.1299597e-111
0.11890167,2.593985,1.407352e-108
0.1209781,2.593985,7.6663449e-106
0.12309079,2.593985,3.46398e-103
0.12524038,2.593985,1.3059435e-100
0.1274275,2.593985,4.1315435e-98
0.12965282,2.593985,1.1028975e-95
0.131917,2.593985,2.49753e-93
0.13422072,2.593985,4.8225991e-91
0.13656467,2.593985,7.9802342e-89
0.13894955,2.593985,1.1371365e-86
0.14137608,2.593985,1.4018522e-84
0.14384499,2.593985,1.5019265e-82
0.14635701,2.593985,1.4045985e-80
0.1489129,2.593985,1.1514669e-78
0.15151343,2.593985,8.308551e-77
0.15415937,2.593985,5.2977932e-75
0.15685152,2.593985,2.9965812e-73
0.15959068,2.593985,1.5091416e-71
0.16237767,2.593985,6.7915083e-70
0.16521334,2.593985,2.7405883e-68
0.16809853,2.593985,9.9499979e-67
0.1710341,2.593985,3.2607458e-65
0.17402094,2.593985,9.6759424e-64
0.17705994,2.593985,2.6078074e-62
0.180152,2.593985,6.402427e-61
0.18329807,2.593985,1.4359535e-59
0.18649908,2.593985,2.9502763e-58
0.18975599,2.593985,5.5676636e-57
0.19306977,2.593985,9.6759905e-56
0.19644143,2.593985,1.552452e-54
0.19987196,2.593985,2.3051257e-53
0.20336241,2.593985,3.1750043e-52
0.20691381,2.593985,4.0658788e-51
0.21052723,2.593985,4.8515499e-50
0.21420375,2.593985,5.4056469e-49
0.21794448,2.593985,5.6357486e-48
0.22175053,2.593985,5.5088314e-47
0.22562305,2.593985,5.0583735e-46
0.22956319,2.593985,4.3713826e-45
0.23357215,2.593985,3.5618074e-44
0.23765111,2.593985,2.7411196e-43
0.24180131,2.593985,1.9958579e-42
0.24602398,2.593985,1.3771782e-41
0.2503204,2.593985,9.0199016e-41
0.25469184,2.593985,5.6161022e-40
0.25913963,2.593985,3.3291937e-39
0.26366509,2.593985,1.8816674e-38
0.26826958,2.593985,1.015443e-37
0.27295448,2.593985,5.2392256e-37
0.27772119,2.593985,2.5879095e-36
0.28257115,2.593985,1.2253358e-35
0.2875058,2.593985,5.5682863e-35
0.29252663,2.593985,2.4314648e-34
0.29763514,2.593985,1.0214046e-33
0.30283287,2.593985,4.1323654e-33
0.30812136,2.593985,1.6119194e-32
0.31350221,2.593985,6.0686135e-32
0.31897702,2.593985,2.2073993e-31
0.32454745,2.593985,7.7651085e-31
0.33021515,2.593985,2.6442715e-30
0.33598183,2.593985,8.7248956e-30
0.34184921,2.593985,2.7919104e-29
0.34781907,2.593985,8.6717959e-29
0.35389317,2.593985,2.61668e-28
0.36007335,2.593985,7.6768413e-28
0.36636145,2.593985,2.1915446e-27
0.37275937,2.593985,6.0924052e-27
0.37926902,2.593985,1.6505269e-26
0.38589235,2.593985,4.3608035e-26
0.39263134,2.593985,1.1244127e-25
0.39948802,2.593985,2.8313667e-25
0.40646444,2.593985,6.9673014e-25
0.41356269,2.593985,1.6765226e-24
0.4207849,2.593985,3.947302e-24
0.42813324,2.593985,9.099114e-24
0.4356099,2.593985,2.0547521e-23
0.44321713,2.593985,4.5480739e-23
0.45095721,2.593985,9.8728393e-23
0.45883246,2.593985,2.1029779e-22
0.46684524,2.593985,4.3977456e-22
0.47499794,2.593985,9.0332954e-22
0.48329302,2.593985,1.8234527e-21
0.49173296,2.593985,3.6189294e-21
0.5003203,2.593985,7.064837e-21
0.50905759,2.593985,1.357231e-20
0.51794747,2.593985,2.5669798e-20
0.52699259,2.593985,4.7817856e-20
0.53619568,2.593985,8.7767411e-20
0.54555948,2.593985,1.5879009e-19
0.5550868,2.593985,2.8328707e-19
0.56478051,2.593985,4.9854554e-19
0.5746435,2.593985,8.6579364e-19
0.58467873,2.593985,1.4842519e-18
0.59488921,2.593985,2.5126513e-18
0.605278,2.593985,4.2017646e-18
0.61584821,2.593985,6.9429713e-18
0.62660302,2.593985,1.133988e-17
0.63754564,2.593985,1.8312699e-17
0.64867935,2.593985,2.9248572e-17
0.6600075,2.593985,4.6215674e-17
0.67153348,2.593985,7.2264767e-17
0.68326074,2.593985,1.1184937e-16
0.6951928,2.593985,1.7140508e-16
0.70733323,2.593985,2.6014017e-16
0.71968567,2.593985,3.911037e-16
0.73225383,2.593985,5.8261468e-16
0.74504148,2.593985,8.6015586e-16
0.75805244,2.593985,1.2588602e-15
0.77129061,2.593985,1.8267455e-15
0.78475997,2.593985,2.6288862e-15
0.79846455,2.593985,3.7527448e-15
0.81240846,2.593985,5.3149304e-15
0.82659587,2.593985,7.469694e-15
0.84103105,2.593985,1.041952e-14
0.85571831,2.593985,1.4428228e-14
0.87066207,2.593985,1.983705e-14
0.88586679,2.593985,2.7084219e-14
0.90133704,2.593985,3.6728642e-14
0.91707745,2.593985,4.9478318e-14
0.93309274,2.593985,6.6224192e-14
0.94938772,2.593985,8.8080214e-14
0.96596726,2.593985,1.1643041e-13
0.98283633,2.593985,1.5298382e-13
1,2.593985,1.9983815e-13
1.0174634,2.593985,2.5955317e-13
1.0352318,2.593985,3.3523458e-13
1.0533104,2.593985,4.3062946e-13
1.0717048,2.593985,5.5023409e-13
1.0904204,2.593985,6.99415e-13
1.1094629,2.593985,8.8454409e-13
1.1288379,2.593985,1.1131485e-12
1.1485512,2.593985,1.3940759e-12
1.1686089,2.593985,1.7376755e-12
1.1890167,2.593985,2.1559956e-12
1.209781,2.593985,2.6629972e-12
1.2309079,2.593985,3.274784e-12
1.2524038,2.593985,4.0098493e-12
1.274275,2.593985,4.8893376e-12
1.2965282,2.593985,5.9373219e-12
1.31917,2.593985,7.1810955e-12
1.3422072,2.593985,8.6514766e-12
1.3656467,2.593985,1.0383124e-11
1.3894955,2.593985,1.2414865e-11
1.4137608,2.593985,1.4790027e-11
1.4384499,2.593985,1.7556781e-11
1.4635701,2.593985,2.0768485e-11
1.489129,2.593985,2.4484029e-11
1.5151343,2.593985,2.8768179e-11
1.5415937,2.593985,3.3691917e-11
1.5685152,2.593985,3.9332772e-11
1.5959068,2.593985,4.5775142e-11
1.6237767,2.593985,5.3110602e-11
1.6521334,2.593985,6.1438192e-11
1.6809853,2.593985,7.0864691e-11
1.710341,2.593985,8.150486e-11
1.7402094,2.593985,9.3481666e-11
1.7705994,2.593985,1.0692647e-10
1.80152,2.593985,1.2197918e-10
1.8329807,2.593985,1.3878838e-10
1.8649908,2.593985,1.5751143e-10
1.8975599,2.593985,1.7831448e-10
1.9306977,2.593985,2.013725e-10
1.9644143,2.593985,2.2686921e-10
1.9987196,2.593985,2.5499704e-10
2.0336241,2.593985,2.8595696e-10
2.0691381,2.593985,3.1995834e-10
2.1052723,2.593985,3.5721867e-10
2.1420375,2.593985,3.9796334e-10
2.1794448,2.593985,4.4242533e-10
2.2175053,2.593985,4.9084479e-10
2.2562305,2.593985,5.4346868e-10
2.2956319,2.593985,6.0055032e-10
2.3357215,2.593985,6.6234885e-10
2.3765111,2.593985,7.2912876e-10
2.4180131,2.593985,8.0115929e-10
2.4602398,2.593985,8.7871382e-10
2.503204,2.593985,9.6206925e-10
2.5469184,2.593985,1.0515053e-09
2.5913963,2.593985,1.147304e-09
2.6366509,2.593985,1.2497485e-09
2.6826958,2.593985,1.3591231e-09
2.7295448,2.593985,1.4757117e-09
2.7772119,2.593985,1.5997977e-09
2.8257115,2.593985,1.7316626e-09
2.875058,2.593985,1.871586e-09
2.9252663,2.593985,2.0198442e-09
2.9763514,2.593985,2.1767096e-09
3.0283287,2.593985,2.34245e-09
3.0812136,2.593985,2.517328e-09
3.1350221,2.593985,2.7015999e-09
3.1897702,2.593985,2.8955154e-09
3.2454745,2.593985,3.0993165e-09
3.3021515,2.593985,3.3132371e-09
3.3598183,2.593985,3.5375022e-09
3.4184921,2.593985,3.7723275e-09
3.4781907,2.593985,4.0179185e-09
3.5389317,2.593985,4.2744701e-09
3.6007335,2.593985,4.5421662e-09
3.6636145,2.593985,4.821179e-09
3.7275937,2.593985,5.1116687e-09
3.7926902,2.593985,5.4137828e-09
3.8589235,2.593985,5.7276563e-09
3.9263134,2.593985,6.0534107e-09
3.9948802,2.593985,6.3911542e-09
4.0646444,2.593985,6.7409814e-09
4.1356269,2.593985,7.1029727e-09
4.207849,2.593985,7.4771946e-09
4.2813324,2.593985,7.8636994e-09
4.356099,2.593985,8.2625249e-09
4.4321713,2.593985,8.6736948e-09
4.5095721,2.593985,9.0972184e-09
4.5883246,2.593985,9.5330906e-09
4.6684524,2.593985,9.981292e-09
4.7499794,2.593985,1.0441789e-08
4.8329302,2.593985,1.0914535e-08
4.9173296,2.593985,1.1399468e-08
5.003203,2.593985,1.1896513e-08
5.0905759,2.593985,1.2405582e-08
5.1794747,2.593985,1.2926574e-08
5.2699259,2.593985,1.3459375e-08
5.3619568,2.593985,1.4003858e-08
5.4555948,2.593985,1.4559883e-08
5.550868,2.593985,1.5127301e-08
5.6478051,2.593985,1.5705949e-08
5.746435,2.593985,1.6295655e-08
5.8467873,2.593985,1.6896234e-08
5.9488921,2.593985,1.7507493e-08
6.05278,2.593985,1.8129227e-08
6.1584821,2.593985,1.8761225e-08
6.2660302,2.593985,1.9403265e-08
6.3754564,2.593985,2.0055116e-08
6.4867935,2.593985,2.071654e-08
6.600075,2.593985,2.1387293e-08
6.7153348,2.593985,2.2067121e-08
6.8326074,2.593985,2.2755767e-08
6.951928,2.593985,2.3452965e-08
7.0733323,2.593985,2.4158446e-08
7.1968567,2.593985,2.4871935e-08
7.3225383,2.593985,2.5593152e-08
7.4504148,2.593985,2.6321813e-08
7.5805244,2.593985,2.7057632e-08
7.7129061,2.593985,2.7800318e-08
7.8475997,2.593985,2.8549579e-08
7.9846455,2.593985,2.9305119e-08
8.1240846,2.593985,3.0066642e-08
8.2659587,2.593985,3.0833849e-08
8.4103105,2.593985,3.1606441e-08
8.5571831,2.593985,3.238412e-08
8.7066207,2.593985,3.3166585e-08
8.8586679,2.593985,3.3953536e-08
9.0133704,2.593985,3.4744675e-08
9.1707745,2.593985,3.5539704e-08
9.3309274,2.593985,3.6338327e-08
9.4938772,2.593985,3.7140247e-08
9.6596726,2.593985,3.7945174e-08
9.8283633,2.593985,3.8752814e-08
10,2.593985,3.9562882e-08
10.174634,2.593985,4.037509e-08
10.352318,2.593985,4.1189157e-08
10.533104,2.593985,4.2004803e-08
10.717048,2.593985,4.2821753e-08
10.904204,2.593985,4.3639736e-08
11.094629,2.593985,4.4458483e-08
11.288379,2.593985,4.5277731e-08
11.485512,2.593985,4.609722e-08
11.686089,2.593985,4.6916695e-08
11.890167,2.593985,4.7735907e-08
12.09781,2.593985,4.855461e-08
12.309079,2.593985,4.9372562e-08
12.524038,2.593985,5.018953e-08
12.74275,2.593985,5.1005281e-08
12.965282,2.593985,5.1819591e-08
13.1917,2.593985,5.2632241e-08
13.422072,2.593985,5.3443014e-08
13.656467,2.593985,5.4251703e-08
13.894955,2.593985,5.5058104e-08
14.137608,2.593985,5.5862017e-08
14.384499,2.593985,5.6663251e-08
14.635701,2.593985,5.7461619e-08
14.89129,2.593985,5.8256939e-08
15.151343,2.593985,5.9049035e-08
15.415937,2.593985,5.9837736e-08
15.685152,2.593985,6.0622879e-08
15.959068,2.593985,6.1404303e-08
16.237767,2.593985,6.2181856e-08
16.521334,2.593985,6.2955388e-08
16.809853,2.593985,6.3724758e-08
17.10341,2.593985,6.4489827e-08
17.402094,2.593985,6.5250465e-08
17.705994,2.593985,6.6006544e-08
18.0152,2.593985,6.6757943e-08
18.329807,2.593985,6.7504547e-08
18.649908,2.593985,6.8246244e-08
18.975599,2.593985,6.8982929e-08
19.306977,2.593985,6.97145e-08
19.644143,2.593985,7.0440863e-08
19.987196,2.593985,7.1161925e-08
20.336241,2.593985,7.1877602e-08
20.691381,2.593985,7.2587811e-08
21.052723,2.593985,7.3292476e-08
21.420375,2.593985,7.3991524e-08
21.794448,2.593985,7.4684888e-08
22.175053,2.593985,7.5372505e-08
22.562305,2.593985,7.6054314e-08
22.956319,2.593985,7.6730261e-08
23.357215,2.593985,7.7400296e-08
23.765111,2.593985,7.8064371e-08
24.180131,2.593985,7.8722443e-08
24.602398,2.593985,7.9374473e-08
25.03204,2.593985,8.0020426e-08
25.469184,2.593985,8.066027e-08
25.913963,2.593985,8.1293976e-08
