x_oam_H0,y_oam_H0,x_oam_H1,y_oam_H1,x_mixed_H0,y_mixed_H0,x_mixed_H1,y_mixed_H1
0.35002641,-0.00017307962,0.35020592,-4.213625e-05,0.00019596678,-0.0005316528,0.0010122219,-0.00010299548
0.35002843,-0.0001740641,0.35020872,-3.9211479e-05,0.00021099734,-0.00053467503,0.0010290421,-8.6774288e-05
0.35003049,-0.0001750187,0.35021148,-3.6204384e-05,0.00022623562,-0.00053760545,0.0010457604,-7.0145101e-05
0.35003257,-0.00017594266,0.35021422,-3.311474e-05,0.00024167905,-0.00054044171,0.0010623664,-5.3107577e-05
0.35003468,-0.00017683521,0.35021692,-2.9942358e-05,0.00025732493,-0.00054318143,0.0010788497,-3.566157e-05
0.35003682,-0.00017769558,0.35021959,-2.6687086e-05,0.00027317042,-0.00054582228,0.0010951999,-1.7807134e-05
0.35003898,-0.00017852301,0.35022223,-2.3348811e-05,0.00028921256,-0.00054836188,0.0011114063,4.5546986e-07
0.35004117,-0.00017931672,0.35022483,-1.9927458e-05,0.00030544827,-0.0005507979,0.001127458,1.9125777e-05
0.35004338,-0.00018007597,0.35022739,-1.6422992e-05,0.00032187431,-0.00055312799,0.0011433442,3.8203109e-05
0.35004562,-0.00018079998,0.3502299,-1.2835418e-05,0.00033848732,-0.00055534983,0.0011590539,5.7686575e-05
0.35004789,-0.00018148801,0.35023238,-9.1647838e-06,0.00035528382,-0.00055746109,0.0011745759,7.7575066e-05
0.35005018,-0.00018213929,0.3502348,-5.4111761e-06,0.00037226017,-0.00055945945,0.001189899,9.7867252e-05
0.35005249,-0.00018275308,0.35023718,-1.5747259e-06,0.0003894126,-0.0005613426,0.0012050118,0.00011856158
0.35005483,-0.00018332863,0.35023951,2.3443931e-06,0.00040673722,-0.00056310827,0.0012199027,0.00013965627
0.35005718,-0.00018386519,0.35024179,6.3459633e-06,0.00042422998,-0.00056475416,0.0012345604,0.0001611493
0.35005957,-0.00018436204,0.35024401,1.0429723e-05,0.00044188672,-0.00056627802,0.0012489731,0.00018303844
0.35006197,-0.00018481843,0.35024618,1.4595365e-05,0.00045970312,-0.0005676776,0.0012631289,0.00020532121
0.35006439,-0.00018523365,0.35024829,1.8842536e-05,0.00047767472,-0.00056895065,0.0012770162,0.00022799487
0.35006684,-0.00018560696,0.35025034,2.3170837e-05,0.00049579695,-0.00057009498,0.001290623,0.00025105648
0.3500693,-0.00018593766,0.35025232,2.7579823e-05,0.00051406508,-0.00057110839,0.0013039372,0.00027450281
0.35007178,-0.00018622503,0.35025424,3.2068998e-05,0.00053247424,-0.00057198869,0.0013169468,0.00029833042
0.35007428,-0.00018646837,0.3502561,3.6637822e-05,0.00055101943,-0.00057273375,0.0013296396,0.0003225356
0.3500768,-0.000186667,0.35025788,4.1285703e-05,0.00056969551,-0.00057334143,0.0013420034,0.00034711438
0.35007934,-0.00018682022,0.3502596,4.6012e-05,0.00058849719,-0.00057380962,0.0013540258,0.00037206256
0.35008189,-0.00018692736,0.35026124,5.0816025e-05,0.00060741907,-0.00057413626,0.0013656947,0.00039737567
0.35008446,-0.00018698775,0.3502628,5.5697036e-05,0.00062645558,-0.00057431928,0.0013769975,0.00042304896
0.35008704,-0.00018700072,0.35026429,6.0654242e-05,0.00064560103,-0.00057435666,0.0013879219,0.00044907744
0.35008963,-0.00018696564,0.35026569,6.56868e-05,0.00066484959,-0.00057424642,0.0013984553,0.00047545586
0.35009224,-0.00018688186,0.35026701,7.0793815e-05,0.00068419529,-0.00057398659,0.0014085852,0.00050217869
0.35009486,-0.00018674874,0.35026825,7.597434e-05,0.00070363202,-0.00057357524,0.0014182991,0.00052924012
0.3500975,-0.00018656568,0.3502694,8.1227374e-05,0.00072315354,-0.00057301047,0.0014275845,0.00055663411
0.35010014,-0.00018633206,0.35027047,8.6551865e-05,0.00074275347,-0.00057229042,0.0014364287,0.0005843543
0.35010279,-0.0001860473,0.35027144,9.1946704e-05,0.0007624253,-0.00057141326,0.0014448191,0.00061239408
0.35010546,-0.0001857108,0.35027231,9.7410731e-05,0.00078216238,-0.00057037722,0.0014527431,0.00064074658
0.35010813,-0.000185322,0.35027309,0.00010294273,0.00080195792,-0.00056918054,0.0014601882,0.00066940461
0.3501108,-0.00018488034,0.35027378,0.00010854143,0.00082180502,-0.00056782152,0.0014671416,0.00069836075
0.35011349,-0.00018438528,0.35027436,0.0001142055,0.00084169661,-0.00056629848,0.0014735909,0.00072760727
0.35011617,-0.00018383629,0.35027484,0.00011993357,0.00086162553,-0.00056460982,0.0014795234,0.00075713617
0.35011887,-0.00018323285,0.35027522,0.0001257242,0.00088158447,-0.00056275394,0.0014849265,0.00078693915
0.35012156,-0.00018257446,0.35027549,0.00013157588,0.00090156597,-0.00056072933,0.0014897878,0.00081700766
0.35012426,-0.00018186065,0.35027565,0.00013748709,0.00092156249,-0.00055853449,0.0014940948,0.00084733284
0.35012696,-0.00018109094,0.3502757,0.00014345619,0.00094156632,-0.00055616799,0.0014978349,0.00087790557
0.35012966,-0.00018026488,0.35027563,0.00014948155,0.00096156965,-0.00055362845,0.0015009959,0.00090871641
0.35013235,-0.00017938204,0.35027546,0.00015556143,0.00098156454,-0.00055091453,0.0015035653,0.00093975567
0.35013505,-0.00017844199,0.35027516,0.00016169405,0.0010015429,-0.00054802495,0.001505531,0.00097101337
0.35013774,-0.00017744434,0.35027474,0.00016787759,0.0010214966,-0.00054495849,0.0015068806,0.0010024792
0.35014043,-0.00017638871,0.35027421,0.00017411015,0.0010414173,-0.00054171398,0.0015076021,0.0010341427
0.35014311,-0.00017527472,0.35027355,0.00018038979,0.0010612965,-0.00053829031,0.0015076833,0.0010659928
0.35014578,-0.00017410205,0.35027276,0.00018671449,0.0010811258,-0.00053468641,0.0015071125,0.0010980187
0.35014845,-0.00017287036,0.35027185,0.00019308219,0.0011008965,-0.0005309013,0.0015058776,0.0011302087
0.35015111,-0.00017157935,0.3502708,0.00019949078,0.0011205998,-0.00052693405,0.001503967,0.0011625512
0.35015376,-0.00017022873,0.35026963,0.00020593806,0.0011402269,-0.00052278378,0.001501369,0.0011950343
0.35015639,-0.00016881824,0.35026832,0.00021242182,0.0011597687,-0.00051844968,0.0014980721,0.0012276456
0.35015902,-0.00016734764,0.35026687,0.00021893974,0.0011792162,-0.00051393102,0.0014940649,0.0012603727
0.35016162,-0.00016581671,0.35026529,0.00022548949,0.0011985602,-0.00050922712,0.0014893361,0.0012932027
0.35016422,-0.00016422524,0.35026357,0.00023206866,0.0012177914,-0.00050433738,0.0014838747,0.0013261224
0.3501668,-0.00016257307,0.35026171,0.00023867477,0.0012369004,-0.00049926125,0.0014776697,0.0013591186
0.35016936,-0.00016086004,0.35025971,0.00024530531,0.0012558777,-0.00049399827,0.0014707102,0.0013921775
0.3501719,-0.00015908602,0.35025756,0.00025195769,0.0012747138,-0.00048854805,0.0014629858,0.0014252853
0.35017442,-0.0001572509,0.35025527,0.0002586293,0.0012933989,-0.00048291027,0.0014544858,0.0014584277
0.35017692,-0.00015535461,0.35025283,0.00026531743,0.0013119234,-0.00047708467,0.0014452001,0.0014915903
0.3501794,-0.00015339709,0.35025023,0.00027201934,0.0013302773,-0.00047107109,0.0014351184,0.0015247583
0.35018185,-0.0001513783,0.35024749,0.00027873222,0.0013484507,-0.00046486943,0.0014242311,0.0015579167
0.35018427,-0.00014929824,0.3502446,0.00028545323,0.0013664337,-0.00045847968,0.0014125283,0.0015910502
0.35018667,-0.00014715693,0.35024155,0.00029217946,0.0013842162,-0.0004519019,0.0014000006,0.0016241434
0.35018904,-0.00014495441,0.35023835,0.00029890793,0.001401788,-0.00044513624,0.0013866388,0.0016571804
0.35019138,-0.00014269076,0.35023499,0.00030563563,0.0014191388,-0.00043818291,0.0013724338,0.0016901452
0.35019369,-0.00014036609,0.35023147,0.0003123595,0.0014362584,-0.00043104224,0.0013573769,0.0017230215
0.35019597,-0.0001379805,0.35022779,0.0003190764,0.0014531365,-0.00042371461,0.0013414595,0.0017557928
0.35019821,-0.00013553417,0.35022395,0.00032578316,0.0014697626,-0.0004162005,0.0013246734,0.0017884423
0.35020042,-0.00013302727,0.35021995,0.00033247656,0.0014861262,-0.00040850048,0.0013070106,0.0018209529
0.35020259,-0.00013046002,0.35021579,0.00033915332,0.0015022169,-0.0004006152,0.0012884632,0.0018533075
0.35020473,-0.00012783266,0.35021146,0.00034581011,0.001518024,-0.0003925454,0.0012690239,0.0018854885
0.35020682,-0.00012514545,0.35020697,0.00035244356,0.0015335369,-0.00038429191,0.0012486855,0.0019174782
0.35020887,-0.0001223987,0.35020231,0.00035905024,0.0015487451,-0.00037585566,0.001227441,0.0019492586
0.35021088,-0.00011959274,0.35019749,0.00036562669,0.0015636377,-0.00036723765,0.001205284,0.0019808117
0.35021285,-0.00011672792,0.3501925,0.00037216938,0.0015782041,-0.000358439,0.0011822081,0.002012119
0.35021477,-0.00011380464,0.35018734,0.00037867475,0.0015924335,-0.0003494609,0.0011582074,0.002043162
0.35021664,-0.00011082331,0.35018201,0.00038513918,0.0016063151,-0.00034030464,0.0011332762,0.0020739218
0.35021847,-0.0001077844,0.35017651,0.00039155904,0.0016198382,-0.00033097163,0.0011074094,0.0021043796
0.35022024,-0.00010468837,0.35017083,0.00039793061,0.0016329918,-0.00032146333,0.0010806019,0.002134516
0.35022197,-0.00010153576,0.35016499,0.00040425017,0.0016457653,-0.00031178134,0.0010528491,0.0021643118
0.35022364,-9.8327102e-05,0.35015898,0.00041051393,0.0016581476,-0.00030192733,0.0010241469,0.0021937475
0.35022525,-9.5062978e-05,0.3501528,0.00041671807,0.0016701281,-0.00029190309,0.00099449136,0.0022228032
0.35022681,-9.1744002e-05,0.35014644,0.00042285874,0.0016816958,-0.0002817105,0.00096387897,0.0022514591
0.35022832,-8.8370818e-05,0.35013991,0.00042893204,0.00169284,-0.00027135153,0.00093230664,0.0022796952
0.35022976,-8.4944103e-05,0.35013321,0.00043493404,0.0017035497,-0.00026082826,0.00089977167,0.0023074912
0.35023115,-8.1464569e-05,0.35012633,0.00044086076,0.0017138143,-0.00025014288,0.00086627174,0.0023348268
0.35023247,-7.7932958e-05,0.35011929,0.00044670821,0.0017236229,-0.00023929766,0.00083180492,0.0023616816
0.35023373,-7.4350048e-05,0.35011207,0.00045247236,0.0017329647,-0.00022829501,0.00079636974,0.0023880348
0.35023493,-7.0716652e-05,0.35010467,0.00045814914,0.0017418291,-0.0002171374,0.0007599651,0.0024138657
0.35023606,-6.7033613e-05,0.35009711,0.00046373444,0.0017502053,-0.00020582743,0.00072259037,0.0024391534
0.35023712,-6.3301812e-05,0.35008937,0.00046922416,0.0017580827,-0.0001943678,0.00068424533,0.002463877
0.35023812,-5.9522161e-05,0.35008147,0.00047461414,0.0017654506,-0.00018276131,0.0006449302,0.0024880153
0.35023904,-5.5695608e-05,0.35007339,0.00047990019,0.0017722986,-0.00017101087,0.00060464568,0.0025115472
0.3502399,-5.1823135e-05,0.35006514,0.00048507813,0.0017786162,-0.0001591195,0.0005633929,0.0025344514
0.35024068,-4.7905758e-05,0.35005672,0.00049014372,0.0017843928,-0.00014709031,0.00052117345,0.0025567064
0.35024138,-4.3944529e-05,0.35004814,0.00049509273,0.0017896181,-0.00013492652,0.00047798942,0.002578291
0.35024201,-3.9940534e-05,0.35003938,0.00049992088,0.0017942819,-0.00012263147,0.00043384335,0.0025991835
0.35024256,-3.5894893e-05,0.35003046,0.0005046239,0.0017983739,-0.0001102086,0.00038873827,0.0026193625
0.35024304,-3.1808761e-05,0.35002137,0.00050919749,0.001801884,-9.7661456e-05,0.00034267772,0.0026388063
0.35024343,-2.7683329e-05,0.35001212,0.00051363734,0.0018048021,-8.4993682e-05,0.00029566571,0.0026574933
0.35024375,-2.3519822e-05,0.3500027,0.00051793912,0.0018071183,-7.2209041e-05,0.00024770677,0.0026754019
0.35024398,-1.9319499e-05,0.34999313,0.00052209849,0.0018088228,-5.9311396e-05,0.00019880593,0.0026925103
0.35024412,-1.5083656e-05,0.34998339,0.00052611113,0.0018099058,-4.6304721e-05,0.00014896875,0.002708797
0.35024419,-1.0813621e-05,0.34997349,0.00052997266,0.0018103576,-3.3193093e-05,9.8201286e-05,0.0027242402
0.35024416,-6.5107598e-06,0.34996343,0.00053367875,0.0018101689,-1.9980698e-05,4.6510147e-05,0.0027388182
0.35024405,-2.1764705e-06,0.34995322,0.00053722502,0.0018093301,-6.6718274e-06,-6.0975388e-06,0.0027525095
0.35024385,2.187813e-06,0.34994285,0.00054060712,0.001807832,6.7291209e-06,-5.9614104e-05,0.0027652924
0.35024355,6.5806226e-06,0.34993233,0.00054382068,0.0018056656,2.0217643e-05,-0.00011403134,0.0027771453
0.35024317,1.1000456e-05,0.34992166,0.00054686136,0.0018028218,3.378913e-05,-0.00016934048,0.0027880468
0.3502427,1.5445775e-05,0.34991085,0.00054972479,0.0017992917,4.7438868e-05,-0.00022553222,0.0027979754
0.35024213,1.991501e-05,0.34989988,0.00055240664,0.0017950669,6.1162036e-05,-0.00028259669,0.0028069098
0.35024146,2.4406555e-05,0.34988878,0.00055490256,0.0017901386,7.4953712e-05,-0.00034052346,0.0028148286
0.3502407,2.8918772e-05,0.34987753,0.00055720824,0.0017844986,8.8808869e-05,-0.00039930152,0.0028217106
0.35023984,3.3449987e-05,0.34986614,0.00055931935,0.0017781387,0.00010272237,-0.00045891932,0.0028275349
0.35023889,3.7998495e-05,0.34985462,0.00056123161,0.0017710508,0.000116689,-0.00051936471,0.0028322804
0.35023783,4.2562557e-05,0.34984296,0.00056294073,0.0017632273,0.0001307034,-0.00058062497,0.0028359263
0.35023668,4.71404e-05,0.34983117,0.00056444246,0.0017546603,0.00014476015,-0.00064268679,0.002838452
0.35023542,5.173022e-05,0.34981926,0.00056573255,0.0017453426,0.00015885371,-0.0007055363,0.0028398369
0.35023406,5.6330179e-05,0.34980722,0.00056680681,0.0017352669,0.00017297844,-0.00076915902,0.0028400607
0.3502326,6.0938408e-05,0.34979506,0.00056766104,0.0017244262,0.00018712862,-0.00083353989,0.0028391031
0.35023103,6.5553005e-05,0.34978278,0.00056829108,0.0017128136,0.0002012984,-0.00089866324,0.0028369444
0.35022936,7.0172039e-05,0.34977039,0.00056869282,0.0017004226,0.00021548186,-0.00096451282,0.0028335645
0.35022759,7.4793545e-05,0.34975788,0.00056886216,0.0016872468,0.00022967297,-0.0010310718,0.0028289441
0.3502257,7.9415528e-05,0.34974527,0.00056879505,0.0016732801,0.00024386562,-0.0010983227,0.0028230637
0.35022371,8.4035964e-05,0.34973256,0.00056848747,0.0016585167,0.00025805359,-0.0011662475,0.0028159044
0.35022161,8.8652799e-05,0.34971974,0.00056793546,0.0016429508,0.00027223059,-0.0012348275,0.0028074471
0.3502194,9.3263947e-05,0.34970683,0.00056713507,0.0016265772,0.00028639021,-0.0013040434,0.0027976734
0.35021708,9.7867295e-05,0.34969382,0.00056608244,0.0016093906,0.00030052598,-0.0013738755,0.0027865651
0.35021465,0.0001024607,0.34968073,0.00056477373,0.0015913862,0.00031463132,-0.0014443032,0.002774104
0.35021211,0.000107042,0.34966756,0.00056320514,0.0015725594,0.00032869958,-0.0015153055,0.0027602725
0.35020946,0.00011160899,0.3496543,0.00056137296,0.0015529059,0.00034272401,-0.0015868606,0.0027450532
0.3502067,0.00011615944,0.34964097,0.00055927351,0.0015324216,0.00035669779,-0.0016589464,0.0027284292
0.35020382,0.00012069111,0.34962757,0.00055690317,0.0015111029,0.00037061402,-0.0017315398,0.0027103836
0.35020084,0.00012520172,0.34961411,0.00055425841,0.0014889461,0.0003844657,-0.0018046175,0.0026909002
0.35019773,0.00012968896,0.34960058,0.00055133572,0.0014659483,0.00039824577,-0.0018781552,0.002669963
0.35019452,0.00013415052,0.349587,0.00054813169,0.0014421064,0.00041194709,-0.0019521284,0.0026475564
0.35019119,0.00013858403,0.34957337,0.00054464297,0.001417418,0.00042556245,-0.0020265116,0.0026236652
0.35018774,0.00014298712,0.34955969,0.00054086627,0.0013918808,0.00043908456,-0.0021012791,0.0025982746
0.35018418,0.0001473574,0.34954597,0.0005367984,0.001365493,0.00045250606,-0.0021764042,0.0025713704
0.35018051,0.00015169245,0.34953222,0.00053243623,0.0013382529,0.00046581953,-0.00225186,0.0025429385
0.35017672,0.00015598983,0.34951843,0.0005277767,0.0013101593,0.00047901748,-0.0023276187,0.0025129655
0.35017281,0.00016024707,0.34950462,0.00052281687,0.0012812113,0.00049209235,-0.0024036521,0.0024814385
0.35016879,0.00016446169,0.3494908,0.00051755384,0.0012514083,0.00050503652,-0.0024799313,0.0024483448
0.35016466,0.00016863119,0.34947696,0.00051198483,0.0012207502,0.00051784232,-0.0025564268,0.0024136725
0.35016041,0.00017275305,0.34946311,0.00050610714,0.0011892369,0.00053050201,-0.0026331088,0.00237741
0.35015604,0.00017682474,0.34944926,0.00049991817,0.0011568691,0.00054300782,-0.0027099465,0.0023395463
0.35015156,0.00018084371,0.34943542,0.00049341539,0.0011236476,0.0005553519,-0.0027869088,0.002300071
0.35014696,0.00018480737,0.34942158,0.00048659641,0.0010895736,0.00056752635,-0.0028639641,0.002258974
0.35014225,0.00018871316,0.34940777,0.0004794589,0.0010546488,0.00057952326,-0.00294108,0.0022162461
0.35013743,0.00019255847,0.34939398,0.00047200067,0.0010188751,0.00059133464,-0.0030182237,0.0021718783
0.35013249,0.00019634068,0.34938021,0.00046421961,0.00098225483,0.00060295246,-0.003095362,0.0021258625
0.35012743,0.00020005718,0.34936649,0.00045611374,0.00094479083,0.00061436867,-0.0031724608,0.002078191
0.35012227,0.00020370532,0.3493528,0.00044768117,0.00090648623,0.00062557519,-0.0032494857,0.0020288568
0.35011699,0.00020728247,0.34933917,0.00043892014,0.00086734456,0.00063656387,-0.0033264018,0.0019778535
0.3501116,0.00021078596,0.34932559,0.00042982901,0.00082736978,0.00064732656,-0.0034031736,0.0019251754
0.35010609,0.00021421313,0.34931208,0.00042040624,0.00078656624,0.00065785508,-0.0034797651,0.0018708172
0.35010048,0.00021756132,0.34929863,0.00041065043,0.00074493871,0.00066814123,-0.0035561398,0.0018147745
0.35009475,0.00022082783,0.34928527,0.00040056031,0.00070249238,0.00067817677,-0.0036322608,0.0017570436
0.35008892,0.00022400999,0.34927198,0.00039013471,0.00065923283,0.00068795346,-0.0037080906,0.0016976213
0.35008297,0.00022710512,0.34925879,0.00037937261,0.0006151661,0.00069746305,-0.0037835913,0.0016365053
0.35007692,0.0002301105,0.3492457,0.00036827313,0.00057029862,0.00070669726,-0.0038587244,0.0015736938
0.35007076,0.00023302347,0.34923271,0.0003568355,0.00052463727,0.00071564781,-0.0039334511,0.0015091857
0.3500645,0.00023584131,0.34921983,0.00034505911,0.00047818936,0.00072430643,-0.0040077322,0.001442981
0.35005813,0.00023856134,0.34920708,0.00033294348,0.00043096263,0.00073266483,-0.0040815278,0.0013750801
0.35005166,0.00024118086,0.34919445,0.00032048827,0.00038296527,0.00074071473,-0.0041547979,0.0013054842
0.35004508,0.00024369717,0.34918196,0.00030769329,0.00033420589,0.00074844787,-0.0042275018,0.0012341953
0.3500384,0.0002461076,0.34916961,0.00029455848,0.00028469358,0.00075585598,-0.0042995987,0.0011612163
0.35003163,0.00024840946,0.34915742,0.00028108396,0.00023443783,0.00076293081,-0.0043710471,0.0010865508
0.35002475,0.00025060007,0.34914538,0.00026726998,0.00018344862,0.00076966412,-0.0044418053,0.001010203
0.35001777,0.00025267676,0.34913351,0.00025311695,0.00013173636,0.00077604772,-0.0045118313,0.00093217829
0.3500107,0.00025463686,0.34912181,0.00023862542,7.931192e-05,0.00078207341,-0.0045810826,0.00085248261
0.35000354,0.00025647774,0.3491103,0.00022379613,2.6186634e-05,0.00078773304,-0.0046495164,0.00077112282
0.34999628,0.00025819674,0.34909897,0.00020862995,-2.7627717e-05,0.00079301849,-0.0047170897,0.00068810662
0.34998894,0.00025979123,0.34908785,0.00019312792,-8.2118889e-05,0.00079792166,-0.0047837591,0.00060344255
0.3499815,0.0002612586,0.34907693,0.00017729125,-0.00013727418,0.00080243451,-0.0048494808,0.00051714003
0.34997397,0.00026259626,0.34906622,0.00016112132,-0.00019308041,0.00080654903,-0.0049142109,0.00042920932
0.34996636,0.0002638016,0.34905574,0.00014461968,-0.00024952396,0.00081025728,-0.0049779053,0.0003396616
0.34995867,0.00026487207,0.34904548,0.00012778802,-0.00030659074,0.00081355135,-0.0050405193,0.0002485089
0.34995089,0.00026580512,0.34903547,0.00011062824,-0.00036426617,0.0008164234,-0.0051020084,0.00015576417
0.34994303,0.00026659821,0.3490257,9.3142388e-05,-0.00042253523,0.00081886564,-0.0051623275,6.1441253e-05
0.3499351,0.00026724884,0.34901619,7.5332706e-05,-0.00048138244,0.00082087035,-0.0052214317,-3.4445078e-05
0.34992709,0.00026775452,0.34900694,5.7201602e-05,-0.00054079183,0.00082242988,-0.0052792755,-0.00013187914
0.349919,0.00026811279,0.34899796,3.8751665e-05,-0.00060074697,0.00082353666,-0.0053358136,-0.00023084433
0.34991085,0.00026832123,0.34898926,1.9985664e-05,-0.00066123098,0.00082418318,-0.0053910004,-0.00033132309
0.34990262,0.0002683774,0.34898085,9.0655263e-07,-0.00072222649,0.00082436203,-0.00544479,-0.00043329692
0.34989433,0.00026827895,0.34897274,-1.8482534e-05,-0.00078371569,0.00082406588,-0.0054971368,-0.0005367464
0.34988598,0.00026802351,0.34896493,-3.8178275e-05,-0.00084568028,0.00082328748,-0.0055479948,-0.00064165111
0.34987756,0.00026760876,0.34895743,-5.8177164e-05,-0.00090810152,0.0008220197,-0.0055973179,-0.00074798971
0.34986909,0.00026703243,0.34895026,-7.8475506e-05,-0.00097096019,0.00082025547,-0.0056450602,-0.00085573987
0.34986056,0.00026629225,0.34894341,-9.9069418e-05,-0.0010342366,0.00081798787,-0.0056911756,-0.00096487829
0.34985197,0.00026538601,0.3489369,-0.00011995482,-0.0010979107,0.00081521005,-0.005735618,-0.0010753807
0.34984334,0.00026431152,0.34893074,-0.00014112746,-0.0011619618,0.00081191529,-0.0057783413,-0.0011872218
0.34983465,0.00026306665,0.34892493,-0.00016258288,-0.0012263689,0.00080809699,-0.0058192995,-0.0013003755
0.34982593,0.00026164928,0.34891948,-0.00018431641,-0.0012911105,0.00080374866,-0.0058584467,-0.0014148144
0.34981716,0.00026005736,0.3489144,-0.00020632323,-0.0013561647,0.00079886394,-0.0058957368,-0.0015305103
0.34980835,0.00025828887,0.34890971,-0.00022859829,-0.001421509,0.00079343661,-0.0059311241,-0.0016474341
0.3497995,0.00025634184,0.34890539,-0.00025113635,-0.0014871206,0.00078746057,-0.0059645629,-0.0017655555
0.34979063,0.00025421432,0.34890148,-0.00027393198,-0.0015529763,0.00078092987,-0.0059960076,-0.0018848432
0.34978172,0.00025190444,0.34889796,-0.00029697957,-0.0016190523,0.0007738387,-0.0060254128,-0.0020052652
0.34977279,0.00024941037,0.34889486,-0.00032027327,-0.0016853245,0.0007661814,-0.0060527333,-0.0021267881
0.34976383,0.00024673032,0.34889217,-0.00034380707,-0.0017517683,0.00075795245,-0.006077924,-0.0022493778
0.34975485,0.00024386255,0.34888991,-0.00036757474,-0.0018183587,0.00074914651,-0.0061009402,-0.002372999
0.34974586,0.00024080538,0.34888808,-0.00039156987,-0.0018850703,0.00073975838,-0.0061217374,-0.0024976155
0.34973686,0.00023755719,0.3488867,-0.00041578584,-0.0019518772,0.00072978305,-0.0061402713,-0.00262319
0.34972784,0.00023411641,0.34888576,-0.00044021582,-0.0020187532,0.00071921566,-0.0061564979,-0.0027496843
0.34971882,0.00023048152,0.34888528,-0.0004648528,-0.0020856716,0.00070805153,-0.0061703735,-0.0028770593
0.3497098,0.00022665107,0.34888527,-0.00048968956,-0.0021526053,0.00069628616,-0.0061818551,-0.0030052746
